TierID;CollarID;UTC_Date;UTC_Time;LMT_Date;LMT_Time;Latitude;Longitude;Height;DOP;X;Y;twilight_start;sunrise;sunset;twilight_end;moonilumination;daytime;ActMean;Trajectory;distance;speed;timelag
RE13;13578;17.06.2014;02:00:43;17.06.2014;03:00:43;47.2812313;8.5523969;584.47;2;684263;237302;17.06.2014 03:48;17.06.2014 04:28;17.06.2014 20:24;17.06.2014 21:04;0.771050155;N;134.5222222;RE13;329.2369967;0.030484907;10800
RE13;13578;17.06.2014;05:00:43;17.06.2014;06:00:43;47.2820843;8.5565653;628.92;2;684577;237401;17.06.2014 03:48;17.06.2014 04:28;17.06.2014 20:24;17.06.2014 21:04;0.771050155;T;73.29537037;RE13;128.3783471;0.011866009;10819
RE13;13578;17.06.2014;08:01:02;17.06.2014;09:01:02;47.2831209;8.5573161;623.23;4;684632;237517;17.06.2014 03:48;17.06.2014 04:28;17.06.2014 20:24;17.06.2014 21:04;0.771050155;T;51.18685185;RE13;19.31320792;0.001791412;10781
RE13;13578;17.06.2014;11:00:43;17.06.2014;12:00:43;47.2831777;8.5575572;629.64;2;684650;237524;17.06.2014 03:48;17.06.2014 04:28;17.06.2014 20:24;17.06.2014 21:04;0.771050155;T;37.24009259;RE13;11.04536102;0.001019791;10831
RE13;13578;17.06.2014;14:01:14;17.06.2014;15:01:14;47.2831746;8.5574161;614.98;3;684639;237523;17.06.2014 03:48;17.06.2014 04:28;17.06.2014 20:24;17.06.2014 21:04;0.771050155;T;55.11148148;RE13;16.15549442;0.001500046;10770
RE13;13578;17.06.2014;17:00:44;17.06.2014;18:00:44;47.2831188;8.5572193;645.21;2.8;684624;237517;17.06.2014 03:48;17.06.2014 04:28;17.06.2014 20:24;17.06.2014 21:04;0.771050155;T;29.38888889;RE13;93.02150289;0.00858845;10831
RE13;13578;17.06.2014;20:01:15;17.06.2014;21:01:15;47.2822882;8.5572197;594.38;2.8;684626;237424;17.06.2014 03:48;17.06.2014 04:28;17.06.2014 20:24;17.06.2014 21:04;0.771050155;N;134.1777778;RE13;379.3810749;0.035232269;10768
RE13;13578;17.06.2014;23:00:43;18.06.2014;00:00:43;47.2801548;8.5533062;583.38;1.4;684333;237183;17.06.2014 03:48;17.06.2014 04:28;17.06.2014 20:24;17.06.2014 21:04;0.771050155;N;53.23518519;RE13;14.86606875;0.001376488;10800
RE13;13578;18.06.2014;02:00:43;18.06.2014;03:00:43;47.2802795;8.5533709;580.1;1.4;684338;237197;18.06.2014 03:48;18.06.2014 04:28;18.06.2014 20:24;18.06.2014 21:05;0.676214712;N;76.73324074;RE13;267.2901046;0.024804204;10776
RE13;13578;18.06.2014;05:00:19;18.06.2014;06:00:19;47.2808074;8.5568209;622.55;2.8;684598;237259;18.06.2014 03:48;18.06.2014 04:28;18.06.2014 20:24;18.06.2014 21:05;0.676214712;T;58.86990741;RE13;188.2232717;0.017358966;10843
RE13;13578;18.06.2014;08:01:02;18.06.2014;09:01:02;47.281216;8.559241;621.43;3;684780;237307;18.06.2014 03:48;18.06.2014 04:28;18.06.2014 20:24;18.06.2014 21:05;0.676214712;T;53.37222222;RE13;269.3640659;0.024985072;10781
RE13;13578;18.06.2014;11:00:43;18.06.2014;12:00:43;47.2832191;8.5572416;630.83;2.2;684626;237528;18.06.2014 03:48;18.06.2014 04:28;18.06.2014 20:24;18.06.2014 21:05;0.676214712;T;63.63185185;RE13;18.02775638;0.001669237;10800
RE13;13578;18.06.2014;14:00:43;18.06.2014;15:00:43;47.2831246;8.5574357;624.2;2.6;684641;237518;18.06.2014 03:48;18.06.2014 04:28;18.06.2014 20:24;18.06.2014 21:05;0.676214712;T;51.34888889;RE13;182.2223916;0.016824152;10831
RE13;13578;18.06.2014;17:01:14;18.06.2014;18:01:14;47.2817597;8.558757;629.59;2.6;684743;237367;18.06.2014 03:48;18.06.2014 04:28;18.06.2014 20:24;18.06.2014 21:05;0.676214712;T;46.84407407;RE13;387.7228392;0.03599358;10772
RE13;13578;18.06.2014;20:00:46;18.06.2014;21:00:46;47.2811159;8.5537268;585.43;4.4;684363;237290;18.06.2014 03:48;18.06.2014 04:28;18.06.2014 20:24;18.06.2014 21:05;0.676214712;N;76.44314815;RE13;116.2970335;0.010771236;10797
RE13;13578;18.06.2014;23:00:43;19.06.2014;00:00:43;47.2815734;8.5523415;587.46;2.8;684258;237340;18.06.2014 03:48;18.06.2014 04:28;18.06.2014 20:24;18.06.2014 21:05;0.676214712;N;54.13009259;RE13;178.9329483;0.016567866;10800
RE13;13578;19.06.2014;02:00:43;19.06.2014;03:00:43;47.2827179;8.5540092;578.85;1.6;684382;237469;19.06.2014 03:48;19.06.2014 04:29;19.06.2014 20:25;19.06.2014 21:05;0.573431986;N;78.1087963;RE13;232.0861909;0.021487473;10801
RE13;13578;19.06.2014;05:00:44;19.06.2014;06:00:44;47.2812746;8.5562298;601.8;1.8;684552;237311;19.06.2014 03:48;19.06.2014 04:29;19.06.2014 20:25;19.06.2014 21:05;0.573431986;T;21.69703704;RE13;87.7268488;0.008108591;10819
RE13;13578;19.06.2014;08:01:03;19.06.2014;09:01:03;47.2820055;8.5557675;586.65;5.6;684516;237391;19.06.2014 03:48;19.06.2014 04:29;19.06.2014 20:25;19.06.2014 21:05;0.573431986;T;53.81416667;RE13;9.055385138;0.000836293;10828
RE13;13578;19.06.2014;11:01:31;19.06.2014;12:01:31;47.2820804;8.5557753;589.85;6.8;684517;237400;19.06.2014 03:48;19.06.2014 04:29;19.06.2014 20:25;19.06.2014 21:05;0.573431986;T;21.80296296;RE13;16.55294536;0.001535096;10783
RE13;13578;19.06.2014;14:01:14;19.06.2014;15:01:14;47.2819451;8.5558628;607.82;2.6;684524;237385;19.06.2014 03:48;19.06.2014 04:29;19.06.2014 20:25;19.06.2014 21:05;0.573431986;T;38.09814815;RE13;8.602325267;0.000794966;10821
RE13;13578;19.06.2014;17:01:35;19.06.2014;18:01:35;47.2819912;8.5559655;586.76;2.8;684531;237390;19.06.2014 03:48;19.06.2014 04:29;19.06.2014 20:25;19.06.2014 21:05;0.573431986;T;55.60092593;RE13;256.2362191;0.023767389;10781
RE13;13578;19.06.2014;20:01:16;19.06.2014;21:01:16;47.284291;8.5561515;597.02;2;684542;237646;19.06.2014 03:48;19.06.2014 04:29;19.06.2014 20:25;19.06.2014 21:05;0.573431986;N;132.9640741;RE13;519.7787991;0.048270691;10768
RE13;13578;19.06.2014;23:00:44;20.06.2014;00:00:44;47.2799894;8.5534656;584.03;1.4;684345;237165;19.06.2014 03:48;19.06.2014 04:29;19.06.2014 20:25;19.06.2014 21:05;0.573431986;N;38.62925926;RE13;513.1247412;0.047507151;10801
RE13;13578;20.06.2014;02:00:45;20.06.2014;03:00:45;47.2825359;8.5591169;624.75;2;684769;237454;20.06.2014 03:48;20.06.2014 04:29;20.06.2014 20:25;20.06.2014 21:05;0.467337477;N;122.8222222;RE13;310.551123;0.02876006;10798
RE13;13578;20.06.2014;05:00:43;20.06.2014;06:00:43;47.2797512;8.5594749;608.49;2.8;684800;237145;20.06.2014 03:48;20.06.2014 04:29;20.06.2014 20:25;20.06.2014 21:05;0.467337477;T;74.64444444;RE13;181.2318956;0.016741977;10825
RE13;13578;20.06.2014;08:01:08;20.06.2014;09:01:08;47.2813164;8.5587861;643.78;2.6;684746;237318;20.06.2014 03:48;20.06.2014 04:29;20.06.2014 20:25;20.06.2014 21:05;0.467337477;T;13.4937037;RE13;22.02271555;0.002043682;10776
RE13;13578;20.06.2014;11:00:44;20.06.2014;12:00:44;47.2811149;8.5587777;605.95;2.2;684745;237296;20.06.2014 03:48;20.06.2014 04:29;20.06.2014 20:25;20.06.2014 21:05;0.467337477;T;60.01518519;RE13;193.6517493;0.017881048;10830
RE13;13578;20.06.2014;14:01:14;20.06.2014;15:01:14;47.2819091;8.5564883;585.66;4.6;684571;237381;20.06.2014 03:48;20.06.2014 04:29;20.06.2014 20:25;20.06.2014 21:05;0.467337477;T;34.99981481;RE13;41.62931659;0.003865662;10769
RE13;13578;20.06.2014;17:00:43;20.06.2014;18:00:43;47.2820647;8.5559845;591.46;2.8;684533;237398;20.06.2014 03:48;20.06.2014 04:29;20.06.2014 20:25;20.06.2014 21:05;0.467337477;T;57.62;RE13;363.2478493;0.033556383;10825
RE13;13578;20.06.2014;20:01:08;20.06.2014;21:01:08;47.279845;8.5595102;623.36;2.8;684803;237155;20.06.2014 03:48;20.06.2014 04:29;20.06.2014 20:25;20.06.2014 21:05;0.467337477;N;149.172963;RE13;415.8858016;0.03859729;10775
RE13;13578;20.06.2014;23:00:43;21.06.2014;00:00:43;47.2818221;8.5548407;587.78;1.6;684447;237370;20.06.2014 03:48;20.06.2014 04:29;20.06.2014 20:25;20.06.2014 21:05;0.467337477;N;90.92361111;RE13;13.03840481;0.00120726;10800
RE13;13578;21.06.2014;02:00:43;21.06.2014;03:00:43;47.2818084;8.5550237;589.2;6;684460;237369;21.06.2014 03:49;21.06.2014 04:29;21.06.2014 20:25;21.06.2014 21:06;0.362716048;N;86.39944444;RE13;181.7965896;0.016831459;10801
RE13;13578;21.06.2014;05:00:44;21.06.2014;06:00:44;47.2809372;8.5570536;624.19;1.6;684615;237274;21.06.2014 03:49;21.06.2014 04:29;21.06.2014 20:25;21.06.2014 21:06;0.362716048;T;53.73074074;RE13;125.9364919;0.011661866;10799
RE13;13578;21.06.2014;08:00:43;21.06.2014;09:00:43;47.2799762;8.5579288;612.61;2;684683;237168;21.06.2014 03:49;21.06.2014 04:29;21.06.2014 20:25;21.06.2014 21:06;0.362716048;T;34.87518519;RE13;41.43669871;0.003836376;10801
RE13;13578;21.06.2014;11:00:44;21.06.2014;12:00:44;47.2798402;8.5584385;604.79;2.4;684722;237154;21.06.2014 03:49;21.06.2014 04:29;21.06.2014 20:25;21.06.2014 21:06;0.362716048;T;47.02222222;RE13;52.80151513;0.004878189;10824
RE13;13578;21.06.2014;14:01:08;21.06.2014;15:01:08;47.2800492;8.557808;611.92;2.2;684674;237176;21.06.2014 03:49;21.06.2014 04:29;21.06.2014 20:25;21.06.2014 21:06;0.362716048;T;35.00666667;RE13;155.7080602;0.014417413;10800
RE13;13578;21.06.2014;17:01:08;21.06.2014;18:01:08;47.2809129;8.5594271;625.33;2.4;684795;237274;21.06.2014 03:49;21.06.2014 04:29;21.06.2014 20:25;21.06.2014 21:06;0.362716048;T;39.9762963;RE13;181.8680841;0.016878708;10775
RE13;13578;21.06.2014;20:00:43;21.06.2014;21:00:43;47.2807065;8.5570384;627.46;7;684615;237248;21.06.2014 03:49;21.06.2014 04:29;21.06.2014 20:25;21.06.2014 21:06;0.362716048;N;85.94416667;RE13;198.3859874;0.018324957;10826
RE13;13578;21.06.2014;23:01:09;22.06.2014;00:01:09;47.2813503;8.5545934;595.39;2.6;684429;237317;21.06.2014 03:49;21.06.2014 04:29;21.06.2014 20:25;21.06.2014 21:06;0.362716048;N;77.38222222;RE13;111.5437134;0.010353046;10774
RE13;13578;22.06.2014;02:00:43;22.06.2014;03:00:43;47.281235;8.5560611;603.15;1.8;684540;237306;22.06.2014 03:49;22.06.2014 04:29;22.06.2014 20:25;22.06.2014 21:06;0.264286125;N;55.02842593;RE13;13.03840481;0.001210061;10775
RE13;13578;22.06.2014;05:00:18;22.06.2014;06:00:18;47.2812286;8.5558873;602.44;2.8;684527;237305;22.06.2014 03:49;22.06.2014 04:29;22.06.2014 20:25;22.06.2014 21:06;0.264286125;T;37.26333333;RE13;33.12099032;0.003046169;10873
RE13;13578;22.06.2014;08:01:31;22.06.2014;09:01:31;47.2814863;8.5561116;605.93;2.2;684543;237334;22.06.2014 03:49;22.06.2014 04:29;22.06.2014 20:25;22.06.2014 21:06;0.264286125;T;34.34962963;RE13;74.06078585;0.006868928;10782
RE13;13578;22.06.2014;11:01:13;22.06.2014;12:01:13;47.2821479;8.556157;592.45;2.2;684546;237408;22.06.2014 03:49;22.06.2014 04:29;22.06.2014 20:25;22.06.2014 21:06;0.264286125;T;36.51027778;RE13;32.80243893;0.00303867;10795
RE13;13578;22.06.2014;14:01:08;22.06.2014;15:01:08;47.2819792;8.5558191;594.79;2.8;684520;237388;22.06.2014 03:49;22.06.2014 04:29;22.06.2014 20:25;22.06.2014 21:06;0.264286125;T;59.92814815;RE13;7.211102551;0.00066788;10797
RE13;13578;22.06.2014;17:01:05;22.06.2014;18:01:05;47.28201;8.5557426;595.72;3;684514;237392;22.06.2014 03:49;22.06.2014 04:29;22.06.2014 20:25;22.06.2014 21:06;0.264286125;T;43.04768519;RE13;94.9210198;0.008781665;10809
RE13;13578;22.06.2014;20:01:14;22.06.2014;21:01:14;47.2812111;8.5561585;597.43;2.8;684547;237303;22.06.2014 03:49;22.06.2014 04:29;22.06.2014 20:25;22.06.2014 21:06;0.264286125;N;98.13425926;RE13;82.15229759;0.007627883;10770
RE13;13578;22.06.2014;23:00:44;23.06.2014;00:00:44;47.2816022;8.5552418;600.83;2.2;684477;237346;22.06.2014 03:49;22.06.2014 04:29;22.06.2014 20:25;22.06.2014 21:06;0.264286125;N;104.1355556;RE13;192.4084198;0.017817244;10799
RE13;13578;23.06.2014;02:00:43;23.06.2014;03:00:43;47.2830119;8.5537669;575.89;1.6;684363;237501;23.06.2014 03:49;23.06.2014 04:29;23.06.2014 20:26;23.06.2014 21:06;0.176486897;N;58.89962963;RE13;360.9722981;0.033451237;10791
RE13;13578;23.06.2014;05:00:34;23.06.2014;06:00:34;47.2808647;8.5573418;609.86;1.8;684637;237266;23.06.2014 03:49;23.06.2014 04:29;23.06.2014 20:26;23.06.2014 21:06;0.176486897;T;22.74240741;RE13;9.055385138;0.000837763;10809
RE13;13578;23.06.2014;08:00:43;23.06.2014;09:00:43;47.2808591;8.5572143;614.51;2.8;684628;237265;23.06.2014 03:49;23.06.2014 04:29;23.06.2014 20:26;23.06.2014 21:06;0.176486897;T;31.41916667;RE13;21.9544984;0.002026819;10832
RE13;13578;23.06.2014;11:01:15;23.06.2014;12:01:15;47.2807568;8.5569679;626.38;3;684609;237254;23.06.2014 03:49;23.06.2014 04:29;23.06.2014 20:26;23.06.2014 21:06;0.176486897;T;77.6;RE13;138.8524397;0.012770389;10873
RE13;13578;23.06.2014;14:02:28;23.06.2014;15:02:28;47.2815716;8.5583642;610.78;5.2;684713;237346;23.06.2014 03:49;23.06.2014 04:29;23.06.2014 20:26;23.06.2014 21:06;0.176486897;T;44.17777778;RE13;85.02352616;0.007927602;10725
RE13;13578;23.06.2014;17:01:13;23.06.2014;18:01:13;47.2816031;8.5572311;592.58;2.6;684628;237348;23.06.2014 03:49;23.06.2014 04:29;23.06.2014 20:26;23.06.2014 21:06;0.176486897;T;43.59055556;RE13;94;0.008727948;10770
RE13;13578;23.06.2014;20:00:43;23.06.2014;21:00:43;47.2816092;8.5559881;593.32;5.2;684534;237348;23.06.2014 03:49;23.06.2014 04:29;23.06.2014 20:26;23.06.2014 21:06;0.176486897;N;68.91111111;RE13;257.7750958;0.023868064;10800
RE13;13578;23.06.2014;23:00:43;24.06.2014;00:00:43;47.2831823;8.5534827;569.28;2.2;684342;237520;23.06.2014 03:49;23.06.2014 04:29;23.06.2014 20:26;23.06.2014 21:06;0.176486897;N;21.13333333;RE13;54.08326913;0.00500771;10800
RE13;13578;24.06.2014;02:00:43;24.06.2014;03:00:43;47.2826963;8.5535118;578.34;2;684345;237466;24.06.2014 03:49;24.06.2014 04:30;24.06.2014 20:26;24.06.2014 21:06;0.103278109;N;33.02916667;RE13;122.1228889;0.011306628;10801
RE13;13578;24.06.2014;05:00:44;24.06.2014;06:00:44;47.2823661;8.5550525;644.91;2.8;684462;237431;24.06.2014 03:49;24.06.2014 04:30;24.06.2014 20:26;24.06.2014 21:06;0.103278109;T;33.21740741;RE13;151.4760707;0.014026861;10799
RE13;13578;24.06.2014;08:00:43;24.06.2014;09:00:43;47.2812108;8.5560971;593.38;3.6;684543;237303;24.06.2014 03:49;24.06.2014 04:30;24.06.2014 20:26;24.06.2014 21:06;0.103278109;T;52.66583333;RE13;52.77309921;0.004886398;10800
RE13;13578;24.06.2014;11:00:43;24.06.2014;12:00:43;47.2814278;8.5554828;609.21;2;684496;237327;24.06.2014 03:49;24.06.2014 04:30;24.06.2014 20:26;24.06.2014 21:06;0.103278109;T;6.682685185;RE13;91.5259526;0.008474625;10800
RE13;13578;24.06.2014;14:00:43;24.06.2014;15:00:43;47.281881;8.556496;606.24;2.2;684572;237378;24.06.2014 03:49;24.06.2014 04:30;24.06.2014 20:26;24.06.2014 21:06;0.103278109;T;40.04444444;RE13;8.246211251;0.000763397;10802
RE13;13578;24.06.2014;17:00:45;24.06.2014;18:00:45;47.2818958;8.5566032;597.91;3;684580;237380;24.06.2014 03:49;24.06.2014 04:30;24.06.2014 20:26;24.06.2014 21:06;0.103278109;T;18.55555556;RE13;89.04493248;0.008246428;10798
RE13;13578;24.06.2014;20:00:43;24.06.2014;21:00:43;47.2814727;8.5556051;603.25;1.8;684505;237332;24.06.2014 03:49;24.06.2014 04:30;24.06.2014 20:26;24.06.2014 21:06;0.103278109;N;77.17777778;RE13;55.00909016;0.005093434;10800
RE13;13578;24.06.2014;23:00:43;25.06.2014;00:00:43;47.2819694;8.5556295;605.33;6;684506;237387;24.06.2014 03:49;24.06.2014 04:30;24.06.2014 20:26;24.06.2014 21:06;0.103278109;N;54.17777778;RE13;1.414213562;0.000130946;10800
RE13;13578;25.06.2014;02:00:43;25.06.2014;03:00:43;47.281976;8.555642;586.96;1.8;684507;237388;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;N;42.42018519;RE13;168.884576;0.015636013;10801
RE13;13578;25.06.2014;05:00:44;25.06.2014;06:00:44;47.2808055;8.5570548;617.3;1.6;684616;237259;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;T;76.49518519;RE13;138.6362146;0.012801128;10830
RE13;13578;25.06.2014;08:01:14;25.06.2014;09:01:14;47.2819284;8.5562674;593.21;2.4;684554;237383;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;T;21.53037037;RE13;27.80287755;0.002574341;10800
RE13;13578;25.06.2014;11:01:14;25.06.2014;12:01:14;47.2817733;8.5565483;594.16;1.8;684576;237366;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;T;56.95462963;RE13;154.1168388;0.014311156;10769
RE13;13578;25.06.2014;14:00:43;25.06.2014;15:00:43;47.2816975;8.5585793;625.08;2;684730;237360;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;T;12.89046296;RE13;101.1385189;0.009362944;10802
RE13;13578;25.06.2014;17:00:45;25.06.2014;18:00:45;47.2823145;8.559561;665.18;3;684803;237430;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;T;43.08472222;RE13;214.3944962;0.019855019;10798
RE13;13578;25.06.2014;20:00:43;25.06.2014;21:00:43;47.2820048;8.5567647;600.33;5;684592;237392;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;N;83.75555556;RE13;149.4824404;0.013839685;10801
RE13;13578;25.06.2014;23:00:44;26.06.2014;00:00:44;47.2808291;8.5557866;579.48;5.6;684520;237261;25.06.2014 03:50;25.06.2014 04:30;25.06.2014 20:26;25.06.2014 21:06;0.047961477;N;95.26666667;RE13;229.8891037;0.021287999;10799
RE13;13578;26.06.2014;02:00:43;26.06.2014;03:00:43;47.2824684;8.5539391;590.85;9.8;684377;237441;26.06.2014 03:50;26.06.2014 04:30;26.06.2014 20:26;26.06.2014 21:06;0.013031781;N;59.13333333;RE13;134.7367804;0.012481406;10795
RE13;13578;26.06.2014;05:00:38;26.06.2014;06:00:38;47.282053;8.5556067;592.66;2;684504;237396;26.06.2014 03:50;26.06.2014 04:30;26.06.2014 20:26;26.06.2014 21:06;0.013031781;T;61.82611111;RE13;67.77905281;0.006272934;10805
RE13;13578;26.06.2014;08:00:43;26.06.2014;09:00:43;47.2818173;8.5564312;616.87;3;684567;237371;26.06.2014 03:50;26.06.2014 04:30;26.06.2014 20:26;26.06.2014 21:06;0.013031781;T;8.9725;RE13;38.01315562;0.003521693;10794
RE13;13578;26.06.2014;11:00:37;26.06.2014;12:00:37;47.2820172;8.5560328;589.54;3.2;684536;237393;26.06.2014 03:50;26.06.2014 04:30;26.06.2014 20:26;26.06.2014 21:06;0.013031781;T;37.97212963;RE13;34.0147027;0.003147761;10806
RE13;13578;26.06.2014;14:00:43;26.06.2014;15:00:43;47.2822985;8.5558459;623.26;4.4;684522;237424;26.06.2014 03:50;26.06.2014 04:30;26.06.2014 20:26;26.06.2014 21:06;0.013031781;T;43.8462037;RE13;33.01514804;0.003058657;10794
RE13;13578;26.06.2014;17:00:37;26.06.2014;18:00:37;47.2819973;8.5558531;591.58;3;684523;237391;26.06.2014 03:50;26.06.2014 04:30;26.06.2014 20:26;26.06.2014 21:06;0.013031781;T;20.39203704;RE13;27.16615541;0.002513988;10806
RE13;13578;26.06.2014;20:00:43;26.06.2014;21:00:43;47.2819767;8.5554975;595.06;1.6;684496;237388;26.06.2014 03:50;26.06.2014 04:30;26.06.2014 20:26;26.06.2014 21:06;0.013031781;N;69.79972222;RE13;58.18075283;0.005389602;10795
RE13;13578;26.06.2014;23:00:38;27.06.2014;00:00:38;47.2815204;8.5551176;603.79;1.2;684468;237337;26.06.2014 03:50;26.06.2014 04:30;26.06.2014 20:26;26.06.2014 21:06;0.013031781;N;64.0862963;RE13;12.52996409;0.001159645;10805
RE13;13578;27.06.2014;02:00:43;27.06.2014;03:00:43;47.2816195;8.5552019;612.67;2;684474;237348;27.06.2014 03:51;27.06.2014 04:31;27.06.2014 20:26;27.06.2014 21:06;6.43E-05;N;53.08925926;RE13;182.2141597;0.016901415;10781
RE13;13578;27.06.2014;05:00:24;27.06.2014;06:00:24;47.2808035;8.5572783;629.75;2.8;684633;237259;27.06.2014 03:51;27.06.2014 04:31;27.06.2014 20:26;27.06.2014 21:06;6.43E-05;T;85.09333333;RE13;129.8653148;0.01200234;10820
RE13;13578;27.06.2014;08:00:44;27.06.2014;09:00:44;47.2797791;8.5581077;624.68;2;684697;237146;27.06.2014 03:51;27.06.2014 04:31;27.06.2014 20:26;27.06.2014 21:06;6.43E-05;T;31.33333333;RE13;112.6055061;0.010427401;10799
RE13;13578;27.06.2014;11:00:43;27.06.2014;12:00:43;47.2803433;8.5568763;604.86;3.2;684603;237208;27.06.2014 03:51;27.06.2014 04:31;27.06.2014 20:26;27.06.2014 21:06;6.43E-05;T;40.59824074;RE13;101.2422837;0.009357823;10819
RE13;13578;27.06.2014;14:01:02;27.06.2014;15:01:02;47.2808249;8.5580175;619.39;4.2;684688;237263;27.06.2014 03:51;27.06.2014 04:31;27.06.2014 20:26;27.06.2014 21:06;6.43E-05;T;32.29685185;RE13;7.071067812;0.000655882;10781
RE13;13578;27.06.2014;17:00:43;27.06.2014;18:00:43;47.2808776;8.5580776;620.79;1.8;684693;237268;27.06.2014 03:51;27.06.2014 04:31;27.06.2014 20:26;27.06.2014 21:06;6.43E-05;T;21.6475;RE13;143.3910736;0.013246289;10825
RE13;13578;27.06.2014;20:01:08;27.06.2014;21:01:08;47.2797908;8.5591154;622.12;1.6;684773;237149;27.06.2014 03:51;27.06.2014 04:31;27.06.2014 20:26;27.06.2014 21:06;6.43E-05;N;108.0451852;RE13;457.905012;0.042493041;10776
RE13;13578;27.06.2014;23:00:44;28.06.2014;00:00:44;47.2821287;8.5541252;590.34;2.6;684392;237403;27.06.2014 03:51;27.06.2014 04:31;27.06.2014 20:26;27.06.2014 21:06;6.43E-05;N;79.81592593;RE13;89.37561189;0.008276286;10799
RE13;13578;28.06.2014;02:00:43;28.06.2014;03:00:43;47.2815943;8.5550112;582.59;7.4;684460;237345;28.06.2014 03:51;28.06.2014 04:31;28.06.2014 20:26;28.06.2014 21:06;0.009644014;N;52.79018519;RE13;110.8557621;0.010262522;10802
RE13;13578;28.06.2014;05:00:45;28.06.2014;06:00:45;47.2818087;8.5564405;589.16;2.2;684568;237370;28.06.2014 03:51;28.06.2014 04:31;28.06.2014 20:26;28.06.2014 21:06;0.009644014;T;40.25833333;RE13;19.20937271;0.00177585;10817
RE13;13578;28.06.2014;08:01:02;28.06.2014;09:01:02;47.2819409;8.5562863;590.56;2.8;684556;237385;28.06.2014 03:51;28.06.2014 04:31;28.06.2014 20:26;28.06.2014 21:06;0.009644014;T;25.48574074;RE13;32.64965543;0.003028163;10782
RE13;13578;28.06.2014;11:00:44;28.06.2014;12:00:44;47.2816818;8.5564783;595.38;1.8;684571;237356;28.06.2014 03:51;28.06.2014 04:31;28.06.2014 20:26;28.06.2014 21:06;0.009644014;T;26.04111111;RE13;26.62705391;0.002458638;10830
RE13;13578;28.06.2014;14:01:14;28.06.2014;15:01:14;47.2818767;8.5562896;590.35;4;684556;237378;28.06.2014 03:51;28.06.2014 04:31;28.06.2014 20:26;28.06.2014 21:06;0.009644014;T;15.36259259;RE13;46.61544808;0.004325457;10777
RE13;13578;28.06.2014;17:00:51;28.06.2014;18:00:51;47.2821157;8.5567941;621.62;2.2;684594;237405;28.06.2014 03:51;28.06.2014 04:31;28.06.2014 20:26;28.06.2014 21:06;0.009644014;T;51.7525;RE13;118.9621789;0.011023182;10792
RE13;13578;28.06.2014;20:00:43;28.06.2014;21:00:43;47.2818262;8.555289;592.81;2.2;684480;237371;28.06.2014 03:51;28.06.2014 04:31;28.06.2014 20:26;28.06.2014 21:06;0.009644014;N;91.74398148;RE13;42.48529157;0.003933459;10801
RE13;13578;28.06.2014;23:00:44;29.06.2014;00:00:44;47.2821621;8.5555433;603.24;2.6;684499;237409;28.06.2014 03:51;28.06.2014 04:31;28.06.2014 20:26;28.06.2014 21:06;0.009644014;N;42.44703704;RE13;147.2209224;0.013632829;10799
RE13;13578;29.06.2014;02:00:43;29.06.2014;03:00:43;47.2825001;8.5536523;579.43;2;684356;237444;29.06.2014 03:52;29.06.2014 04:32;29.06.2014 20:25;29.06.2014 21:06;0.041338732;N;74.10037037;RE13;154.029218;0.014260644;10801
RE13;13578;29.06.2014;05:00:44;29.06.2014;06:00:44;47.28159;8.5551994;591.2;1.8;684474;237345;29.06.2014 03:52;29.06.2014 04:32;29.06.2014 20:25;29.06.2014 21:06;0.041338732;T;59.83703704;RE13;97.75479528;0.0090313;10824
RE13;13578;29.06.2014;08:01:08;29.06.2014;09:01:08;47.282029;8.5563236;603.29;2.4;684558;237395;29.06.2014 03:52;29.06.2014 04:32;29.06.2014 20:25;29.06.2014 21:06;0.041338732;T;30.42592593;RE13;71.30918594;0.006617408;10776
RE13;13578;29.06.2014;11:00:44;29.06.2014;12:00:44;47.2818013;8.5554463;641.65;1.8;684492;237368;29.06.2014 03:52;29.06.2014 04:32;29.06.2014 20:25;29.06.2014 21:06;0.041338732;T;48.10925926;RE13;50.35871325;0.004614139;10914
RE13;13578;29.06.2014;14:02:38;29.06.2014;15:02:38;47.2818463;8.5561072;603;2.2;684542;237374;29.06.2014 03:52;29.06.2014 04:32;29.06.2014 20:25;29.06.2014 21:06;0.041338732;T;28.8;RE13;25.61249695;0.002394586;10696
RE13;13578;29.06.2014;17:00:54;29.06.2014;18:00:54;47.2819864;8.5563765;588.61;7.8;684562;237390;29.06.2014 03:52;29.06.2014 04:32;29.06.2014 20:25;29.06.2014 21:06;0.041338732;T;42.93;RE13;222.3960431;0.020613221;10789
