pres_abs;nmb;x;y;forest;slope;dist_road_all;dist_road_only;dist_build;forest_prop;us;os;GPStot;id;time_of_day;stoerungskategorie
0;0;684825;231800;0;17.60853;18.01339;18.01339;115.9752;0.293173643;0;0;703;RE04;day;stark
1;1;684825;231825;0.3024953;14.38019;4.342156;4.342156;104.6499;0.407323855;0.076572008;0.352434077;703;RE04;day;stark
1;3;684825;231850;0.9998165;17.6613;13.36442;13.36442;98.49672;0.525989953;0.1663286;0.973630832;703;RE04;day;stark
1;4;684825;231875;1;18.8049;27.91153;27.91153;98.49672;0.644831943;0.20030426;1;703;RE04;day;stark
0;0;684825;231900;1;27.18153;41.89378;41.89378;104.6499;0.75345933;0.317951318;0.973630832;703;RE04;day;stark
0;0;684825;231925;1;25.54732;55.83705;55.83705;115.981;0.841164126;0.004056795;1;703;RE04;day;stark
1;2;684825;231950;1;23.21907;54.07098;54.07098;131.1533;0.91321944;0.026369168;0.932048682;703;RE04;day;stark
0;0;684825;231975;1;20.85937;42.61957;42.61957;148.6477;0.96786071;0.050709939;1;703;RE04;day;stark
0;0;684825;232000;1;20.31157;32.13745;32.13745;167.6336;0.996359535;0.11663286;0.99188641;703;RE04;day;stark
0;0;684825;232025;1;18.75901;22.94298;22.94298;187.1018;1;0.195233266;0.995943205;703;RE04;day;stark
0;0;684825;232100;1;16.25866;4.685235;4.685235;243.6341;1;0.122210953;1;703;RE04;day;stark
0;0;684825;232125;1;20.54845;5.12931;5.12931;259.669;1;0.310851927;0.702332657;703;RE04;day;stark
0;0;684800;231775;0;17.23253;53.14528;53.14528;110.0094;0.115674737;0;0;703;RE04;day;stark
0;0;684800;231800;0;15.23633;35.45983;35.45983;95.11514;0.207061954;0;0;703;RE04;day;stark
0;0;684800;231825;0;13.19046;18.01481;18.01481;81.86826;0.310762771;0;0;703;RE04;day;stark
0;0;684800;231850;0.1635815;17.2894;5.306351;5.306351;73.84051;0.420553218;0.021805274;0.174442191;703;RE04;day;stark
1;1;684800;231875;0.8709125;20.69213;8.470169;8.470169;73.84051;0.531784683;0.304766734;1;703;RE04;day;stark
1;2;684800;231900;1;22.33978;21.75518;21.75518;81.86826;0.636246351;0.481237323;0.924442191;703;RE04;day;stark
1;2;684800;231925;1;19.13256;36.52876;36.52876;95.92695;0.731507211;0.170892495;0.995943205;703;RE04;day;stark
0;0;684800;231950;1;25.37622;51.5006;51.5006;113.3443;0.815580417;0.048174442;0.974137931;703;RE04;day;stark
1;1;684800;231975;1;26.861;59.84398;59.84398;132.6386;0.887951206;0.026369168;0.995943205;703;RE04;day;stark
0;0;684800;232000;1;27.70233;55.37423;55.37423;151.9215;0.948555029;0.071501014;1;703;RE04;day;stark
0;0;684775;231800;0;20.07031;53.12851;53.12851;74.85254;0.130653331;0;0.026369168;703;RE04;day;stark
0;0;684775;231825;0;19.62374;37.7372;37.7372;60.53194;0.216856194;0;0;703;RE04;day;stark
0;0;684775;231850;0;14.52667;22.84808;22.84808;49.53131;0.312881131;0;0;703;RE04;day;stark
0;0;684775;231875;9.99E-04;15.63771;9.538773;9.538773;49.53131;0.412137063;0.004056795;0.123225152;703;RE04;day;stark
0;0;684775;231900;0.5994251;23.56424;4.85162;4.85162;60.85125;0.512493122;0.232251521;0.87525355;703;RE04;day;stark
0;0;684775;231925;1;28.11843;17.20231;17.20231;78.08804;0.607149658;0.59989858;1;703;RE04;day;stark
0;0;684775;231950;1;26.14959;30.91697;30.91697;97.7479;0.694638624;0.172920893;1;703;RE04;day;stark
0;0;684775;231975;1;27.40492;46.06857;46.06857;116.672;0.77756652;0.021805274;1;703;RE04;day;stark
0;0;684750;231850;0;15.14297;43.04779;43.04779;26.52799;0.203482809;0;0;703;RE04;day;stark
0;0;684750;231875;0;11.86437;28.68708;28.68708;26.5447;0.292649197;0;0;703;RE04;day;stark
0;0;684750;231900;0;14.6461;14.27972;14.27972;42.99607;0.38590304;0;6.80E-12;703;RE04;day;stark
0;0;683950;239225;0.3074492;18.92016;12.33527;12.33527;33.90824;0.283396348;0.095334686;0.500507099;719;RE07;day;stark
0;0;683950;239250;0.09510316;12.21315;9.163346;9.163346;52.87537;0.334945401;0.099391481;0.203853955;719;RE07;day;stark
0;0;683925;239225;1;16.47219;4.685235;4.685235;38.00631;0.360404857;0.094827586;0.927484787;719;RE07;day;stark
0;0;683925;239250;1;18.60111;5.167343;5.167343;62.57035;0.433522376;0.216024341;0.79969574;719;RE07;day;stark
0;0;683925;239275;0.9328264;20.29335;4.745647;4.745647;75.40159;0.491683086;0.254056795;0.824036511;719;RE07;day;stark
0;0;683925;239300;0.6723069;21.69461;6.079944;6.079944;57.06052;0.495830651;0.177991886;0.448782961;719;RE07;day;stark
0;0;683925;239325;0.3726861;17.8979;7.209809;7.209809;41.6374;0.431704967;0.054766734;0.376267748;719;RE07;day;stark
0;0;683925;239350;0.01092718;7.885969;3.852239;3.852239;32.71224;0.354692021;0.004056795;0.098377282;719;RE07;day;stark
0;0;683925;239375;0;2.064106;2.913428;2.913428;26.76024;0.27410719;0;0;719;RE07;day;stark
0;0;683900;239225;1;11.57183;23.78533;23.83556;34.23751;0.431659381;0.080628803;0.995943205;719;RE07;day;stark
0;0;683900;239250;1;16.82759;24.26213;24.97111;53.87942;0.52328502;0.105476673;0.995943205;719;RE07;day;stark
1;5;683900;239275;1;13.76852;20.52058;20.52977;74.63625;0.604110692;0.191176471;1;719;RE07;day;stark
1;71;683900;239300;1;5.788506;16.73986;16.73986;75.82239;0.632825346;7.93E-12;0.426470588;719;RE07;day;stark
1;15;683900;239325;1;8.825236;12.07706;12.07706;63.99597;0.566901619;0.438640974;0.849391481;719;RE07;day;stark
1;2;683900;239350;0.9646701;18.47674;4.86044;4.86044;56.72416;0.478786544;0.25;0.919878296;719;RE07;day;stark
0;0;683900;239375;0.2931175;12.05405;3.943658;3.943658;50.69682;0.38406062;0.073022312;0.255070994;719;RE07;day;stark
0;0;683900;239400;0;1.79993;7.780086;7.780086;44.6801;0.292557217;0;0;719;RE07;day;stark
0;0;683875;239225;1;16.41326;15.81108;17.86363;19.57459;0.501970708;0.264705882;1;719;RE07;day;stark
0;0;683875;239250;1;9.393283;14.98479;33.29891;41.48542;0.597969424;0.104462475;1;719;RE07;day;stark
1;3;683875;239275;1;15.36155;18.95902;41.6291;63.97607;0.700509601;0.236815416;0.949290061;719;RE07;day;stark
1;12;683875;239300;1;12.39912;22.67706;40.7432;85.75647;0.744681306;0.06643002;0.679006085;719;RE07;day;stark
1;2;683875;239325;1;15.44329;29.03198;35.00415;87.20438;0.698653464;0.493407708;0.949290061;719;RE07;day;stark
1;2;683875;239350;1;22.76424;20.03814;20.05273;80.87821;0.603124329;0.296146044;1;719;RE07;day;stark
0;0;683875;239375;0.9971663;22.21825;4.220098;4.220098;74.82483;0.497989756;0.089249493;0.919371197;719;RE07;day;stark
0;0;683875;239400;0.05530865;7.022886;4.175719;4.175719;68.79168;0.407012414;0.067444219;0.143002028;719;RE07;day;stark
1;3;683850;239000;0.8173571;6.161668;54.34563;61.0702;11.65414;0.697258033;0.367139959;0.823022312;719;RE07;day;stark
0;0;683850;239225;0.5914336;4.573877;2.777206;4.187475;9.258654;0.551280779;0.127281947;0.995943205;719;RE07;day;stark
0;0;683850;239250;1;10.72011;5.599493;14.25771;31.93111;0.644441029;0.131845842;0.977687627;719;RE07;day;stark
0;0;683850;239275;1;9.09458;6.261792;28.20114;55.63379;0.757978041;0.493407708;1;719;RE07;day;stark
1;1;683850;239300;1;12.79145;4.364005;40.35845;79.71248;0.818967534;0.194726166;1;719;RE07;day;stark
0;0;683850;239325;1;6.684582;11.77607;46.45025;102.3607;0.809669905;0.172920892;0.954361055;719;RE07;day;stark
0;0;683850;239350;1;11.07258;23.02141;33.70712;105.0807;0.723095089;4.34E-12;1;719;RE07;day;stark
1;2;683850;239375;1;31.71824;13.38142;13.39606;99.02614;0.613971093;0;1;719;RE07;day;stark
0;0;683850;239400;0.3984139;19.51098;3.617369;3.617369;92.9718;0.523907901;0;0.298681541;719;RE07;day;stark
0;0;683825;239225;0.2431501;3.258586;17.22625;17.22625;4.185344;0.521984796;0.151115619;0.406186613;719;RE07;day;stark
0;0;683825;239250;1;3.181164;4.86044;4.86044;27.52376;0.604240593;0.102434077;0.978194726;719;RE07;day;stark
0;0;683825;239275;1;10.11167;7.718993;7.755535;52.51235;0.724761215;0.198782961;1;719;RE07;day;stark
0;0;683825;239300;1;10.51207;12.82359;17.82044;77.50835;0.828304295;0.269269777;1;719;RE07;day;stark
0;0;683825;239325;1;9.547153;6.929588;27.01154;102.5063;0.864272044;0.177991886;1;719;RE07;day;stark
0;0;683825;239350;1;10.31292;6.352243;36.55412;124.057;0.822313906;4.34E-12;1;719;RE07;day;stark
0;0;683825;239375;1;18.69386;18.49578;26.84915;123.2451;0.721796076;0.109533469;1;719;RE07;day;stark
0;0;683800;239225;0;8.13696;36.55313;36.55313;4.682031;0.471232498;0;0.029918864;719;RE07;day;stark
1;2;683800;239250;0.7456373;2.68684;22.93698;22.93698;27.68939;0.518832469;0.202839757;0.850912779;719;RE07;day;stark
1;1;683800;239275;1;3.121661;11.80193;11.80193;52.59834;0.630896997;0.077079108;1;719;RE07;day;stark
0;0;683800;239300;1;4.324193;5.028508;5.028508;77.56651;0.750810875;0;0.780425963;719;RE07;day;stark
0;0;683800;239325;1;7.345623;6.079349;6.195766;102.5503;0.841522363;0.145537525;0.804766734;719;RE07;day;stark
0;0;683800;239350;1;14.06726;8.711011;17.99187;127.5404;0.852785053;0.163793103;0.973630832;719;RE07;day;stark
0;0;683775;239175;0;4.699985;15;15;9.337708;0.496181223;0.218559838;0.097870182;719;RE07;day;stark
0;0;683775;239200;0;10.48774;39.98351;39.98351;0.1318458;0.454154907;0;0;719;RE07;day;stark
0;0;683775;239225;0;2.2337;55.46108;55.46108;7.853798;0.433344468;0;0;719;RE07;day;stark
1;1;683775;239250;0.086867;1.617918;44.84812;44.84812;32.1346;0.439980733;0.029918864;0.22515213;719;RE07;day;stark
1;3;683775;239275;0.9951276;2.127213;33.93207;33.93207;56.4068;0.531399417;0.307302231;1;719;RE07;day;stark
1;1;683775;239300;1;2.401678;24.8242;24.8242;80.7109;0.657541298;0.067951318;1;719;RE07;day;stark
0;0;683775;239325;1;3.055331;13.37844;13.37844;105.107;0.771297771;0.143002028;1;719;RE07;day;stark
0;0;683775;239350;1;6.928268;4.376021;4.376021;129.635;0.829552074;0.098884381;1;719;RE07;day;stark
0;0;683750;239150;0.6613186;7.89228;5.021336;5.021336;39.95106;0.628285254;0.172920892;0.828600406;719;RE07;day;stark
0;0;683750;239175;0;3.262715;17.99816;17.99816;18.91363;0.518823191;0.173427992;0.00811359;719;RE07;day;stark
0;0;683750;239200;0;7.159375;41.71932;41.71932;13.86129;0.450827092;0;0;719;RE07;day;stark
0;0;683750;239225;0;1.596835;65.57163;65.57163;20.14319;0.406396391;0;0;719;RE07;day;stark
0;0;683750;239250;0;1.764618;67.17026;67.17026;37.49158;0.392983471;0;0;719;RE07;day;stark
1;8;683750;239275;0.24578;5.902581;57.11981;57.11981;60.45852;0.448898743;0.171399594;0.297667343;719;RE07;day;stark
1;5;683750;239300;0.9735791;6.698525;46.97907;46.97907;84.588;0.556021372;0.229208925;0.923935091;719;RE07;day;stark
0;0;683750;239325;1;6.465468;30.86259;30.86259;109.1105;0.674761296;0.190162272;1;719;RE07;day;stark
0;0;683750;239350;1;3.357181;10.7946;10.7946;133.7905;0.776389743;0.126774848;1;719;RE07;day;stark
0;0;683750;239375;1;9.301552;6.784638;7.070489;158.2845;0.827153337;0.103448276;0.955375254;719;RE07;day;stark
0;0;683750;239525;0.5101933;6.073855;11.229;11.229;35.77581;0.487414092;0.112068965;0.44979716;719;RE07;day;stark
0;0;683750;239550;0;2.030715;5.187451;5.187451;14.96164;0.386249578;0.004056795;0.00811359;719;RE07;day;stark
0;0;683750;239575;0;2.112357;7.72079;7.72079;0.6177166;0.286754015;0.004056795;0.376267748;719;RE07;day;stark
0;0;683725;239125;1;7.295889;16.72114;16.72114;73.18327;0.797689934;0.347363083;1;719;RE07;day;stark
0;0;683725;239150;1;4.620633;5.730827;5.730827;53.44101;0.689635808;0.067951318;1;719;RE07;day;stark
0;0;683725;239175;0.4565359;4.29286;26.85015;26.85015;40.07642;0.5581006;0.067444219;0.656693712;719;RE07;day;stark
0;0;683725;239200;0;7.406084;49.59651;49.59651;38.02191;0.460839986;0;0;719;RE07;day;stark
0;0;683725;239225;0;2.368067;72.89126;72.89126;43.48195;0.39454027;0;0;719;RE07;day;stark
1;1;683725;239250;0;1.971311;88.24897;88.24897;53.90811;0.367653514;0;0;719;RE07;day;stark
0;0;683725;239275;0;5.984892;80.30288;80.30288;71.80498;0.391615473;0;0;719;RE07;day;stark
1;2;683725;239300;0.1172429;2.577607;65.27559;65.27559;93.037;0.458833373;0.025862069;0.148073023;719;RE07;day;stark
1;4;683725;239325;0.8947036;5.254991;44.67696;44.67696;115.7836;0.579074425;0.520283976;0.947261663;719;RE07;day;stark
1;2;683725;239350;1;7.681928;24.10796;24.10796;139.3048;0.696418515;0.545131846;1;719;RE07;day;stark
0;0;683725;239375;1;4.220366;5.180721;5.180721;157.4553;0.790641777;0.211460446;0.956389452;719;RE07;day;stark
1;1;683725;239400;1;11.94513;13.02765;15.88629;153.0043;0.848350656;0.355983773;1;719;RE07;day;stark
0;0;683725;239500;1;24.70178;34.6062;39.95563;70.06106;0.694614419;0.350405679;1;719;RE07;day;stark
0;0;683725;239525;1;21.15566;33.86947;33.89739;48.41964;0.600967644;0.112068965;1;719;RE07;day;stark
0;0;683725;239550;0.8276115;7.517105;18.01339;18.01339;28.50641;0.501912213;0.058823529;0.651622718;719;RE07;day;stark
0;0;683725;239575;0;2.540148;2.989465;2.989465;11.04138;0.400549216;3.30E-11;0.075557809;719;RE07;day;stark
0;0;683725;239600;0;3.761045;6.314211;6.314211;1.296636;0.299666694;0.050709939;0.379817444;719;RE07;day;stark
0;0;683700;239125;1;5.436545;15.13079;15.13079;88.63695;0.828119932;0;1;719;RE07;day;stark
0;0;683700;239150;1;4.776477;7.677901;7.677901;73.04252;0.743820407;7.37E-12;0.949290061;719;RE07;day;stark
0;0;683700;239175;1;2.717493;30.73831;30.73831;62.16495;0.61759179;0.045638945;1;719;RE07;day;stark
1;3;683700;239200;0.3899331;3.537981;55.3764;55.3764;56.18208;0.490253768;0.030425963;0.500507099;719;RE07;day;stark
0;0;683700;239225;0;5.504004;79.73338;79.73338;56.48815;0.402271015;0;0;719;RE07;day;stark
0;0;683700;239250;0;2.072128;102.669;102.669;64.77789;0.359877586;0;0;719;RE07;day;stark
0;0;683700;239275;0;2.115878;99.28076;99.28076;80.25559;0.356428745;0;0;719;RE07;day;stark
1;1;683700;239300;0;5.909818;78.83142;78.83142;99.68617;0.40271397;0;0;719;RE07;day;stark
0;0;683700;239325;0.1279255;2.764331;57.85824;57.85824;121.1821;0.497067134;0.093813388;0.170385396;719;RE07;day;stark
1;1;683700;239350;0.9660564;5.124904;35.93186;35.93186;140.0094;0.626033361;0.404158215;0.923935091;719;RE07;day;stark
0;0;683700;239375;1;4.728679;14.98556;14.98556;137.6147;0.745804832;0.47515213;1;719;RE07;day;stark
0;0;683700;239400;1;5.341139;4.337989;4.337989;130.5782;0.838454351;0.072515213;1;719;RE07;day;stark
0;0;683700;239500;1;12.03636;21.36544;61.80805;82.80136;0.80381789;0.226166329;1;719;RE07;day;stark
0;0;683700;239525;1;22.19399;36.12117;53.07909;63.74152;0.722443566;0.352434077;1;719;RE07;day;stark
1;4;683700;239550;1;13.99002;35.09366;35.45983;46.04618;0.624987292;0.240365112;1;719;RE07;day;stark
0;0;683700;239575;0.7583789;8.400574;17.88515;17.88515;30.27929;0.520950426;0.182555781;0.55020284;719;RE07;day;stark
0;0;683700;239600;0.008562342;1.995971;4.939308;4.939308;15.51749;0.414623746;0;0.004056795;719;RE07;day;stark
0;0;683675;239125;1;5.184536;18.78777;18.78777;97.90838;0.849685978;0;1;719;RE07;day;stark
0;0;683675;239150;1;3.559713;5.607103;5.607103;75.19077;0.803967559;0.004056795;1;719;RE07;day;stark
1;1;683675;239175;1;3.006158;27.31725;27.31725;53.88698;0.691079246;0.223123732;1;719;RE07;day;stark
1;4;683675;239200;1;2.325301;51.38268;51.38268;37.47133;0.561905258;0.322008113;1;719;RE07;day;stark
1;9;683675;239225;0.1078651;5.10335;75.92774;75.92774;33.97287;0.444892779;0.146044625;0.276369168;719;RE07;day;stark
1;1;683675;239250;0;1.240419;99.01573;99.01573;46.4103;0.374426135;0;0;719;RE07;day;stark
1;1;683675;239275;0;1.695768;94.54175;94.54175;66.36036;0.356225422;0;0;719;RE07;day;stark
1;1;683675;239300;0;7.25711;73.66047;73.66047;88.90224;0.38835866;0;0;719;RE07;day;stark
1;3;683675;239325;0;2.908961;52.92927;52.92927;112.4554;0.45004486;0;0;719;RE07;day;stark
0;0;683675;239350;0.1196281;1.583851;32.55317;32.55317;120.3371;0.570829319;0.104462475;0.078093307;719;RE07;day;stark
0;0;683675;239375;1;5.694534;13.36848;13.36848;113.6755;0.689139601;0.155172414;0.898580122;719;RE07;day;stark
0;0;683675;239400;1;5.425825;4.833866;4.833866;106.3083;0.779795821;0.050709939;1;719;RE07;day;stark
0;0;683675;239425;1;7.928236;4.337989;4.337989;102.7202;0.851435612;0.026369168;0.949290061;719;RE07;day;stark
1;1;683675;239450;1;14.58351;15.74996;17.86363;105.1258;0.896604572;0.476673428;1;719;RE07;day;stark
0;0;683675;239475;1;5.155364;10.98044;35.43843;109.8465;0.902010808;0.151115619;0.973630832;719;RE07;day;stark
1;1;683675;239500;1;8.682946;4.85162;53.08034;99.05233;0.868441797;0.152129818;0.977687627;719;RE07;day;stark
0;0;683675;239525;1;21.05158;17.86363;65.48189;81.36915;0.809928498;0.151115619;1;719;RE07;day;stark
1;2;683675;239550;1;26.50213;35.07599;53.10185;64.84226;0.737529873;0.386916836;1;719;RE07;day;stark
1;1;683675;239575;1;16.35643;36.18966;36.60151;49.9679;0.639733113;0.271298174;1;719;RE07;day;stark
0;0;683675;239600;0.5917598;10.06564;24.82888;24.82888;35.77903;0.528681574;0.113590264;0.551217038;719;RE07;day;stark
0;0;683650;239150;1;3.612049;5.145064;5.145064;68.22331;0.850235033;0.045638945;0.926977688;719;RE07;day;stark
0;0;683650;239175;1;3.001595;25;25;43.64228;0.773173676;0.105476673;1;719;RE07;day;stark
1;6;683650;239200;1;2.1126;49.71139;49.71139;20.16264;0.656557759;0.058823529;1;719;RE07;day;stark
1;11;683650;239225;0.7346286;6.326082;68.63134;68.63134;12.72764;0.532180035;0.025862069;0.897565923;719;RE07;day;stark
1;8;683650;239250;0;2.13578;80.84951;80.84951;33.98413;0.416409284;0.004056795;0.030425963;719;RE07;day;stark
1;3;683650;239275;0;1.543565;82.53132;82.53132;58.34789;0.38018254;0;0;719;RE07;day;stark
1;2;683650;239300;0;2.125961;60.50052;60.50052;83.09255;0.391635644;0;0;719;RE07;day;stark
1;2;683650;239325;0;9.133755;39.17522;39.17522;104.3555;0.443205675;0;0;719;RE07;day;stark
0;0;683650;239350;0;2.6507;18.81738;18.81738;97.47779;0.517525791;0;0.076064909;719;RE07;day;stark
0;0;683650;239375;0.7415396;10.40253;4.120942;4.120942;89.43019;0.597656773;0.072515213;0.870689655;719;RE07;day;stark
0;0;683650;239400;0.9045299;2.917814;17.90928;17.90928;82.47387;0.684532137;0.594320487;0.676977688;719;RE07;day;stark
0;0;683650;239425;1;4.797006;14.45076;14.45076;77.79622;0.766234846;0.248985801;0.927484787;719;RE07;day;stark
0;0;683650;239450;1;6.308709;4.337989;4.337989;80.94598;0.825076125;0.050709939;0.898580122;719;RE07;day;stark
0;0;683650;239475;1;11.63336;16.41922;17.86363;91.11663;0.856016853;0.050709939;1;719;RE07;day;stark
0;0;683650;239500;1;12.2128;14.21323;35.44376;104.6456;0.876069669;0.022312373;1;719;RE07;day;stark
0;0;683650;239525;1;10.48227;4.337989;54.39659;99.75179;0.852730591;0.19168357;1;719;RE07;day;stark
0;0;683650;239550;1;17.37926;17.86363;67.38305;84.8538;0.818098567;0.078600406;1;719;RE07;day;stark
1;1;683650;239575;1;21.66933;35.4021;58.24078;70.22365;0.748006297;0.194219067;1;719;RE07;day;stark
0;0;683650;239600;1;19.28396;44.51772;47.08019;57.15913;0.644826699;0.00811359;1;719;RE07;day;stark
0;0;683625;239150;1;3.925515;4.552285;4.552285;70.03698;0.871456557;0.101419878;0.955882353;719;RE07;day;stark
0;0;683625;239175;1;3.03338;22.24667;22.24667;46.4262;0.837266682;0.253042596;0.995943205;719;RE07;day;stark
1;7;683625;239200;1;2.567028;35.90624;35.90624;25.6211;0.749228257;0.204868154;0.995943205;719;RE07;day;stark
1;12;683625;239225;1;6.173687;47.05522;47.05522;20.18142;0.625195457;0.204868154;1;719;RE07;day;stark
1;5;683625;239250;0.4355174;4.441713;60.40337;60.40337;37.49158;0.503322973;0.123732251;0.555273833;719;RE07;day;stark
1;1;683625;239275;0;1.307393;70.47943;70.47943;60.45852;0.441090542;0;0;719;RE07;day;stark
1;3;683625;239300;0;1.072983;50.78135;50.78135;84.37829;0.444269091;0;0;719;RE07;day;stark
0;0;683625;239325;0;7.195286;27.51438;27.51438;89.48612;0.459653526;0;0;719;RE07;day;stark
1;3;683625;239350;0.4986749;10.5385;6.379141;6.379141;75.78818;0.468854738;0.228194726;0.5005071;719;RE07;day;stark
0;0;683625;239375;0.7369934;1.858039;12.19701;12.19701;65.21325;0.499137487;0.723123732;0.544117647;719;RE07;day;stark
1;1;683625;239400;0.5766941;1.866144;32.35943;32.35943;59.26681;0.576577253;0.43356998;0.55020284;719;RE07;day;stark
0;0;683625;239425;1;2.298717;31.92965;31.92965;52.94474;0.66357687;0.384888438;0.927991886;719;RE07;day;stark
1;15;683625;239450;0.647415;5.128399;14.45076;14.45076;57.47292;0.734066913;0.512170385;0.498985801;719;RE07;day;stark
0;0;683625;239475;0.9845266;3.142479;4.376021;4.376021;71.04726;0.766606799;0.094827586;0.973630832;719;RE07;day;stark
0;0;683625;239500;1;7.101046;18.95164;20.04108;88.41309;0.812389765;0;0.973630832;719;RE07;day;stark
0;0;683625;239525;1;10.44036;14.42578;39.49083;105.251;0.844345095;2.81E-11;1;719;RE07;day;stark
0;0;683625;239600;1;19.33352;39.17298;69.41585;77.27148;0.755496199;0;1;719;RE07;day;stark
0;0;683625;239625;1;15.90823;54.99323;60.25526;55.72497;0.677238701;0;1;719;RE07;day;stark
0;0;683625;239650;0.9341923;16.77145;52.57512;52.57512;33.2473;0.59569615;0.050709939;0.876267748;719;RE07;day;stark
0;0;683625;239675;0;14.38328;46.54781;46.54781;15.51749;0.511900094;0;0.025862069;719;RE07;day;stark
0;0;683600;239150;1;4.566534;2.794658;2.794658;80.03699;0.847739071;0.080628803;0.72464503;719;RE07;day;stark
1;1;683600;239175;1;4.572325;5.195229;5.195229;60.46509;0.866108414;0.249492901;0.648073022;719;RE07;day;stark
1;5;683600;239200;1;4.516798;13.89024;13.89024;46.43443;0.821748311;0.072515213;0.473630832;719;RE07;day;stark
1;7;683600;239225;1;3.358503;25.6756;25.6756;43.65974;0.712509339;0.495436106;0.854462475;719;RE07;day;stark
1;10;683600;239250;1;5.337194;40.56696;40.56696;53.90811;0.605303203;0.836713996;0.856997972;719;RE07;day;stark
1;14;683600;239275;0.2580935;5.764406;56.02068;56.02068;71.80142;0.53665437;0.270791075;0.374239351;719;RE07;day;stark
1;6;683600;239300;0;2.372444;45.22369;45.22369;80.51775;0.482542387;0;0;719;RE07;day;stark
1;2;683600;239325;0;7.096819;20.51337;20.51337;68.3172;0.448122966;0;0.021805274;719;RE07;day;stark
1;6;683600;239350;0.9351708;10.22766;4.727988;4.727988;55.02071;0.422458169;0.135902637;0.939655172;719;RE07;day;stark
1;9;683600;239375;1;6.067596;24.08334;24.08334;41.87857;0.418973424;0.82505071;0.877789047;719;RE07;day;stark
1;13;683600;239400;1;16.01962;45.97371;45.97371;36.35701;0.478826482;0.792089249;0.945233266;719;RE07;day;stark
1;12;683600;239425;0.8284066;8.959678;49.57216;49.57216;28.36514;0.572546276;0.419878296;0.851419878;719;RE07;day;stark
1;19;683600;239450;0;1.871395;30.86558;30.86558;36.03988;0.650473777;0.365618661;0.004056795;719;RE07;day;stark
1;1;683600;239475;0.3167659;3.342308;11.20898;11.20898;53.08187;0.691627495;0.222616633;0.555273834;719;RE07;day;stark
0;0;683600;239500;1;2.735585;6.379141;6.379141;70.77653;0.745819758;0.030425963;0.573529412;719;RE07;day;stark
0;0;683600;239525;1;11.49043;24.23285;27.55848;88.55593;0.801645874;1.25E-11;1;719;RE07;day;stark
0;0;683600;239625;1;14.99981;47.06208;73.43527;67.86432;0.790608697;0.240872211;0.949290061;719;RE07;day;stark
0;0;683600;239650;1;10.85571;66.82725;71.70969;50.00637;0.721518119;0.044117647;0.745943205;719;RE07;day;stark
1;2;683600;239675;0.7034779;13.90059;62.12667;62.12667;35.775;0.647300876;0.229208925;0.495436106;719;RE07;day;stark
1;1;683600;239700;1;19.05967;45.12551;45.12551;22.20149;0.578821077;0.347870183;1;719;RE07;day;stark
0;0;683575;239150;1;3.265349;14.45076;14.45076;95.69037;0.768914364;0.264198783;1;719;RE07;day;stark
0;0;683575;239175;1;3.385899;16.03617;16.03617;80.04175;0.846227051;0.14959432;0.621196755;719;RE07;day;stark
0;0;683575;239200;1;6.589025;6.191811;6.191811;70.04786;0.852810065;0.228194726;0.750507099;719;RE07;day;stark
1;4;683575;239225;1;6.574517;7.043591;7.043591;68.24005;0.790125399;0.337221096;0.872210953;719;RE07;day;stark
1;25;683575;239250;1;3.960684;21.37872;21.37872;75.21099;0.690243763;0.275862069;0.679006085;719;RE07;day;stark
1;35;683575;239275;0.9409198;4.176936;38.96021;38.96021;82.2174;0.608245751;0.317951318;0.99188641;719;RE07;day;stark
1;25;683575;239300;0.005076246;5.356933;44.51493;44.51493;64.83487;0.532549972;0.026369168;0.048174442;719;RE07;day;stark
1;5;683575;239325;0;4.849847;21.52069;21.52069;46.94408;0.457353627;4.33E-11;7.81E-11;719;RE07;day;stark
1;13;683575;239350;0.2590312;11.67684;6.292716;6.292716;34.82938;0.413335221;0.194219067;0.39198783;719;RE07;day;stark
1;13;683575;239375;1;26.2358;25.4834;25.4834;20.71883;0.391878906;0.339756592;1;719;RE07;day;stark
1;7;683575;239400;0.6469461;20.20587;49.732;49.732;13.64893;0.440796852;0.254563895;0.705375253;719;RE07;day;stark
0;0;683575;239425;5.50E-04;1.959241;57.49144;57.49144;6.809265;0.543287811;0.088742394;0.402636917;719;RE07;day;stark
0;0;683575;239450;0;2.346066;45.09944;45.09944;17.86791;0.620511747;0.223630832;0.380324543;719;RE07;day;stark
0;0;683575;239475;0;2.410697;23.74777;23.74777;35.50089;0.670382572;0.050709939;0.05882353;719;RE07;day;stark
0;0;683575;239500;0.7441083;4.316641;4.657885;4.657885;53.32067;0.719313024;0.300709939;0.494421907;719;RE07;day;stark
0;0;683575;239625;1;18.81394;35.93596;50.59972;85.15409;0.889807343;0.401622718;0.906186613;719;RE07;day;stark
0;0;683575;239650;1;9.722805;52.74973;54.04011;70.22365;0.837209396;0.396044625;0.947768763;719;RE07;day;stark
1;1;683575;239675;1;8.284807;43.34046;43.34046;56.40053;0.775841495;0.056288032;0.995943205;719;RE07;day;stark
0;0;683575;239700;1;10.81398;31.46082;31.46082;43.59835;0.716933247;0.179513185;1;719;RE07;day;stark
0;0;683550;239175;1;5.064325;35.96907;36.01574;102.0166;0.794632008;0.221095335;0.95030426;719;RE07;day;stark
