Datetime;Fuss_IN;Fuss_OUT;Velo_IN;Velo_OUT;Pferd_IN;Perd_OUT
2017012100;0.000;0.000;0.000;0.000;0.000;0.000
2017012101;0.000;0.000;0.000;0.000;0.000;0.000
2017012102;0.000;0.000;0.000;0.000;0.000;0.000
2017012103;0.000;0.000;0.000;0.000;0.000;0.000
2017012104;0.000;0.000;0.000;0.000;0.000;0.000
2017012105;0.000;0.000;0.000;0.000;0.000;0.000
2017012106;0.000;0.000;0.000;0.000;0.000;0.000
2017012107;0.000;0.000;0.000;0.000;0.000;0.000
2017012108;0.000;0.000;0.000;0.000;0.000;0.000
2017012109;0.000;0.000;0.000;0.000;0.000;0.000
2017012110;1.000;1.000;0.000;0.000;0.000;0.000
2017012111;3.000;0.000;0.000;0.000;0.000;0.000
2017012112;3.000;0.000;0.000;0.000;0.000;0.000
2017012113;1.000;2.000;0.000;0.000;0.000;0.000
2017012114;0.000;1.000;0.000;0.000;0.000;0.000
2017012115;0.000;2.000;0.000;0.000;0.000;0.000
2017012116;0.000;0.000;0.000;0.000;0.000;0.000
2017012117;0.000;0.000;0.000;0.000;0.000;0.000
2017012118;0.000;0.000;0.000;0.000;0.000;0.000
2017012119;0.000;0.000;0.000;0.000;0.000;0.000
2017012120;0.000;0.000;0.000;0.000;0.000;0.000
2017012121;0.000;0.000;0.000;0.000;0.000;0.000
2017012122;0.000;0.000;0.000;0.000;0.000;0.000
2017012123;0.000;0.000;0.000;0.000;0.000;0.000
2017012200;0.000;0.000;0.000;0.000;0.000;0.000
2017012201;0.000;0.000;0.000;0.000;0.000;0.000
2017012202;0.000;0.000;0.000;0.000;0.000;0.000
2017012203;0.000;0.000;0.000;0.000;0.000;0.000
2017012204;0.000;0.000;0.000;0.000;0.000;0.000
2017012205;0.000;0.000;0.000;0.000;0.000;0.000
2017012206;0.000;0.000;0.000;0.000;0.000;0.000
2017012207;0.000;0.000;0.000;0.000;0.000;0.000
2017012208;0.000;0.000;0.000;0.000;0.000;0.000
2017012209;0.000;0.000;0.000;0.000;0.000;0.000
2017012210;2.000;0.000;0.000;0.000;0.000;0.000
2017012211;5.000;2.000;0.000;0.000;0.000;0.000
2017012212;7.000;1.000;0.000;0.000;2.000;0.000
2017012213;4.000;0.000;0.000;0.000;0.000;0.000
2017012214;2.000;0.000;0.000;0.000;0.000;0.000
2017012215;4.000;3.000;0.000;0.000;0.000;0.000
2017012216;0.000;0.000;0.000;0.000;0.000;0.000
2017012217;1.000;2.000;0.000;0.000;0.000;0.000
2017012218;0.000;0.000;0.000;0.000;0.000;0.000
2017012219;0.000;0.000;0.000;0.000;0.000;0.000
2017012220;0.000;0.000;0.000;0.000;0.000;0.000
2017012221;0.000;0.000;0.000;0.000;0.000;0.000
2017012222;0.000;0.000;0.000;0.000;0.000;0.000
2017012223;0.000;0.000;0.000;0.000;0.000;0.000
2017012300;0.000;0.000;0.000;0.000;0.000;0.000
2017012301;0.000;0.000;0.000;0.000;0.000;0.000
2017012302;0.000;0.000;0.000;0.000;0.000;0.000
2017012303;0.000;0.000;0.000;0.000;0.000;0.000
2017012304;0.000;0.000;0.000;0.000;0.000;0.000
2017012305;0.000;0.000;0.000;0.000;0.000;0.000
2017012306;0.000;0.000;0.000;0.000;0.000;0.000
2017012307;0.000;0.000;0.000;0.000;0.000;0.000
2017012308;0.000;0.000;0.000;0.000;0.000;0.000
2017012309;0.000;0.000;0.000;0.000;0.000;0.000
2017012310;0.000;0.000;0.000;0.000;0.000;0.000
2017012311;0.000;1.000;0.000;0.000;0.000;0.000
2017012312;0.000;0.000;0.000;0.000;0.000;0.000
2017012313;0.000;0.000;0.000;0.000;0.000;0.000
2017012314;0.000;0.000;0.000;0.000;0.000;0.000
2017012315;0.000;0.000;0.000;0.000;0.000;0.000
2017012316;0.000;0.000;0.000;0.000;0.000;0.000
2017012317;1.000;1.000;0.000;0.000;0.000;0.000
2017012318;0.000;0.000;0.000;0.000;0.000;0.000
2017012319;0.000;0.000;0.000;0.000;0.000;0.000
2017012320;0.000;0.000;0.000;0.000;0.000;0.000
2017012321;0.000;0.000;0.000;0.000;0.000;0.000
2017012322;0.000;0.000;0.000;0.000;0.000;0.000
2017012323;0.000;0.000;0.000;0.000;0.000;0.000
2017012400;0.000;0.000;0.000;0.000;0.000;0.000
2017012401;0.000;0.000;0.000;0.000;0.000;0.000
2017012402;0.000;0.000;0.000;0.000;0.000;0.000
2017012403;0.000;0.000;0.000;0.000;0.000;0.000
2017012404;0.000;0.000;0.000;0.000;0.000;0.000
2017012405;0.000;0.000;0.000;0.000;0.000;0.000
2017012406;0.000;0.000;0.000;0.000;0.000;0.000
2017012407;0.000;0.000;0.000;0.000;0.000;0.000
2017012408;3.000;0.000;0.000;0.000;0.000;0.000
2017012409;0.000;4.000;0.000;0.000;0.000;0.000
2017012410;0.000;0.000;0.000;0.000;0.000;0.000
2017012411;0.000;0.000;0.000;0.000;0.000;0.000
2017012412;4.000;0.000;0.000;0.000;0.000;0.000
2017012413;0.000;1.000;0.000;0.000;0.000;0.000
2017012414;0.000;0.000;0.000;0.000;0.000;0.000
2017012415;2.000;0.000;0.000;0.000;0.000;0.000
2017012416;0.000;0.000;0.000;0.000;0.000;0.000
2017012417;0.000;2.000;0.000;0.000;0.000;0.000
2017012418;0.000;0.000;0.000;0.000;0.000;0.000
2017012419;0.000;0.000;0.000;0.000;0.000;0.000
2017012420;0.000;0.000;0.000;0.000;0.000;0.000
2017012421;0.000;0.000;0.000;0.000;0.000;0.000
2017012422;0.000;0.000;0.000;0.000;0.000;0.000
2017012423;0.000;0.000;0.000;0.000;0.000;0.000
2017012500;0.000;0.000;0.000;0.000;0.000;0.000
2017012501;0.000;0.000;0.000;0.000;0.000;0.000
2017012502;0.000;0.000;0.000;0.000;0.000;0.000
2017012503;0.000;0.000;0.000;0.000;0.000;0.000
2017012504;0.000;0.000;0.000;0.000;0.000;0.000
2017012505;0.000;0.000;0.000;0.000;0.000;0.000
2017012506;0.000;0.000;0.000;0.000;0.000;0.000
2017012507;0.000;0.000;0.000;0.000;0.000;0.000
2017012508;0.000;0.000;0.000;0.000;0.000;0.000
2017012509;0.000;1.000;0.000;0.000;0.000;0.000
2017012510;1.000;1.000;0.000;0.000;0.000;0.000
2017012511;0.000;0.000;0.000;0.000;0.000;0.000
2017012512;0.000;0.000;0.000;0.000;0.000;0.000
2017012513;0.000;0.000;0.000;0.000;0.000;0.000
2017012514;0.000;0.000;0.000;0.000;0.000;0.000
2017012515;0.000;0.000;0.000;0.000;0.000;0.000
2017012516;0.000;0.000;0.000;0.000;2.000;0.000
2017012517;0.000;0.000;0.000;0.000;0.000;0.000
2017012518;0.000;0.000;0.000;0.000;0.000;0.000
2017012519;0.000;0.000;0.000;0.000;0.000;0.000
2017012520;0.000;0.000;0.000;0.000;0.000;0.000
2017012521;0.000;0.000;0.000;0.000;0.000;0.000
2017012522;0.000;0.000;0.000;0.000;0.000;0.000
2017012523;0.000;0.000;0.000;0.000;0.000;0.000
2017012600;0.000;0.000;0.000;0.000;0.000;0.000
2017012601;0.000;0.000;0.000;0.000;0.000;0.000
2017012602;0.000;0.000;0.000;0.000;0.000;0.000
2017012603;0.000;0.000;0.000;0.000;0.000;0.000
2017012604;0.000;0.000;0.000;0.000;0.000;0.000
2017012605;0.000;0.000;0.000;0.000;0.000;0.000
2017012606;0.000;0.000;0.000;0.000;0.000;0.000
2017012607;0.000;0.000;0.000;0.000;0.000;0.000
2017012608;0.000;0.000;0.000;0.000;0.000;0.000
2017012609;0.000;2.000;0.000;0.000;0.000;0.000
2017012610;0.000;0.000;0.000;0.000;0.000;0.000
2017012611;0.000;1.000;0.000;0.000;0.000;0.000
2017012612;0.000;0.000;0.000;0.000;0.000;0.000
2017012613;0.000;0.000;0.000;0.000;1.000;0.000
2017012614;0.000;0.000;0.000;0.000;0.000;0.000
2017012615;0.000;0.000;0.000;0.000;0.000;0.000
2017012616;0.000;0.000;0.000;0.000;0.000;0.000
2017012617;0.000;0.000;0.000;0.000;0.000;0.000
2017012618;0.000;0.000;0.000;0.000;0.000;0.000
2017012619;0.000;0.000;0.000;0.000;0.000;0.000
2017012620;0.000;0.000;0.000;0.000;0.000;0.000
2017012621;0.000;0.000;0.000;0.000;0.000;0.000
2017012622;0.000;0.000;0.000;0.000;0.000;0.000
2017012623;0.000;0.000;0.000;0.000;0.000;0.000
2017012700;0.000;0.000;0.000;0.000;0.000;0.000
2017012701;0.000;0.000;0.000;0.000;0.000;0.000
2017012702;0.000;0.000;0.000;0.000;0.000;0.000
2017012703;0.000;0.000;0.000;0.000;0.000;0.000
2017012704;0.000;0.000;0.000;0.000;0.000;0.000
2017012705;1.000;0.000;0.000;0.000;0.000;0.000
2017012706;0.000;0.000;0.000;0.000;0.000;0.000
2017012707;0.000;0.000;0.000;0.000;0.000;0.000
2017012708;0.000;0.000;0.000;0.000;0.000;0.000
2017012709;1.000;1.000;0.000;0.000;0.000;0.000
2017012710;0.000;2.000;0.000;0.000;0.000;0.000
2017012711;0.000;0.000;0.000;0.000;0.000;0.000
2017012712;1.000;0.000;0.000;0.000;0.000;0.000
2017012713;2.000;1.000;0.000;0.000;0.000;0.000
2017012714;1.000;2.000;0.000;0.000;0.000;0.000
2017012715;0.000;1.000;0.000;0.000;0.000;0.000
2017012716;0.000;0.000;0.000;0.000;0.000;0.000
2017012717;0.000;0.000;0.000;0.000;0.000;0.000
2017012718;1.000;0.000;0.000;0.000;0.000;0.000
2017012719;0.000;0.000;0.000;0.000;0.000;0.000
2017012720;0.000;0.000;0.000;0.000;0.000;0.000
2017012721;0.000;0.000;0.000;0.000;0.000;0.000
2017012722;0.000;0.000;0.000;0.000;0.000;0.000
2017012723;0.000;0.000;0.000;0.000;0.000;0.000
2017012800;0.000;0.000;0.000;0.000;0.000;0.000
2017012801;0.000;0.000;0.000;0.000;0.000;0.000
2017012802;0.000;0.000;0.000;0.000;0.000;0.000
2017012803;0.000;0.000;0.000;0.000;0.000;0.000
2017012804;0.000;0.000;0.000;0.000;0.000;0.000
2017012805;0.000;0.000;0.000;0.000;0.000;0.000
2017012806;0.000;0.000;0.000;0.000;0.000;0.000
2017012807;0.000;0.000;0.000;0.000;0.000;0.000
2017012808;0.000;0.000;0.000;0.000;0.000;0.000
2017012809;0.000;0.000;0.000;0.000;0.000;0.000
2017012810;0.000;1.000;0.000;0.000;0.000;0.000
2017012811;1.000;1.000;1.000;0.000;1.000;0.000
2017012812;2.000;1.000;0.000;0.000;0.000;0.000
2017012813;1.000;0.000;1.000;0.000;1.000;0.000
2017012814;2.000;2.000;0.000;1.000;0.000;0.000
2017012815;0.000;3.000;0.000;0.000;0.000;0.000
2017012816;0.000;1.000;0.000;0.000;0.000;0.000
2017012817;0.000;1.000;1.000;0.000;0.000;0.000
2017012818;0.000;0.000;0.000;0.000;0.000;0.000
2017012819;0.000;0.000;0.000;0.000;0.000;0.000
2017012820;0.000;0.000;0.000;0.000;0.000;0.000
2017012821;0.000;0.000;0.000;0.000;0.000;0.000
2017012822;0.000;0.000;0.000;0.000;0.000;0.000
2017012823;0.000;0.000;0.000;0.000;0.000;0.000
2017012900;0.000;0.000;0.000;0.000;0.000;0.000
2017012901;0.000;0.000;0.000;0.000;0.000;0.000
2017012902;0.000;0.000;0.000;0.000;0.000;0.000
2017012903;0.000;0.000;0.000;0.000;0.000;0.000
2017012904;0.000;0.000;0.000;0.000;0.000;0.000
2017012905;0.000;0.000;0.000;0.000;0.000;0.000
2017012906;0.000;0.000;0.000;0.000;0.000;0.000
2017012907;0.000;0.000;0.000;0.000;0.000;0.000
2017012908;0.000;0.000;0.000;0.000;0.000;0.000
2017012909;3.000;0.000;0.000;0.000;0.000;0.000
2017012910;4.000;1.000;0.000;0.000;1.000;0.000
2017012911;0.000;0.000;1.000;0.000;0.000;0.000
2017012912;2.000;1.000;0.000;0.000;0.000;0.000
2017012913;12.000;0.000;0.000;0.000;3.000;0.000
2017012914;6.000;1.000;0.000;0.000;0.000;0.000
2017012915;1.000;3.000;1.000;0.000;0.000;0.000
2017012916;0.000;2.000;0.000;0.000;0.000;0.000
2017012917;0.000;0.000;0.000;0.000;0.000;0.000
2017012918;0.000;0.000;0.000;0.000;0.000;0.000
2017012919;0.000;0.000;0.000;0.000;0.000;0.000
2017012920;0.000;0.000;0.000;0.000;0.000;0.000
2017012921;0.000;0.000;0.000;0.000;0.000;0.000
2017012922;0.000;0.000;0.000;0.000;0.000;0.000
2017012923;0.000;0.000;0.000;0.000;0.000;0.000
2017013000;0.000;0.000;0.000;0.000;0.000;0.000
2017013001;0.000;0.000;0.000;0.000;0.000;0.000
2017013002;0.000;0.000;0.000;0.000;0.000;0.000
2017013003;0.000;0.000;0.000;0.000;0.000;0.000
2017013004;0.000;0.000;0.000;0.000;0.000;0.000
2017013005;0.000;0.000;0.000;0.000;0.000;0.000
2017013006;0.000;0.000;0.000;0.000;0.000;0.000
2017013007;0.000;0.000;0.000;0.000;0.000;0.000
2017013008;0.000;0.000;0.000;0.000;0.000;0.000
2017013009;0.000;0.000;0.000;0.000;0.000;0.000
2017013010;0.000;0.000;0.000;0.000;0.000;0.000
2017013011;0.000;0.000;0.000;0.000;0.000;0.000
2017013012;0.000;0.000;0.000;0.000;0.000;0.000
2017013013;0.000;0.000;0.000;0.000;0.000;0.000
2017013014;0.000;0.000;0.000;0.000;0.000;0.000
2017013015;0.000;0.000;0.000;0.000;0.000;0.000
2017013016;1.000;0.000;0.000;0.000;0.000;0.000
2017013017;0.000;0.000;0.000;0.000;0.000;0.000
2017013018;0.000;0.000;0.000;0.000;0.000;0.000
2017013019;0.000;0.000;0.000;0.000;0.000;0.000
2017013020;0.000;0.000;0.000;0.000;0.000;0.000
2017013021;0.000;0.000;0.000;0.000;0.000;0.000
2017013022;0.000;0.000;0.000;0.000;0.000;0.000
2017013023;0.000;0.000;0.000;0.000;0.000;0.000
2017013100;0.000;0.000;0.000;0.000;0.000;0.000
2017013101;0.000;0.000;0.000;0.000;0.000;0.000
2017013102;0.000;0.000;0.000;0.000;0.000;0.000
2017013103;0.000;0.000;0.000;0.000;0.000;0.000
2017013104;0.000;0.000;0.000;0.000;0.000;0.000
2017013105;0.000;0.000;0.000;0.000;0.000;0.000
2017013106;0.000;0.000;0.000;0.000;0.000;0.000
2017013107;0.000;0.000;0.000;0.000;0.000;0.000
2017013108;0.000;0.000;0.000;0.000;0.000;0.000
2017013109;0.000;0.000;0.000;0.000;0.000;0.000
2017013110;1.000;0.000;0.000;0.000;0.000;0.000
2017013111;0.000;0.000;0.000;0.000;0.000;0.000
2017013112;0.000;0.000;0.000;0.000;0.000;0.000
2017013113;0.000;0.000;0.000;0.000;0.000;0.000
2017013114;0.000;0.000;0.000;0.000;0.000;0.000
2017013115;0.000;0.000;0.000;0.000;0.000;0.000
2017013116;0.000;0.000;0.000;0.000;0.000;0.000
2017013117;0.000;0.000;0.000;0.000;0.000;0.000
2017013118;0.000;0.000;0.000;0.000;0.000;0.000
2017013119;0.000;0.000;0.000;0.000;0.000;0.000
2017013120;0.000;0.000;0.000;0.000;0.000;0.000
2017013121;0.000;0.000;0.000;0.000;0.000;0.000
2017013122;0.000;0.000;0.000;0.000;0.000;0.000
2017013123;0.000;0.000;0.000;0.000;0.000;0.000
2017020100;0.000;0.000;0.000;0.000;0.000;0.000
2017020101;0.000;0.000;0.000;0.000;0.000;0.000
2017020102;0.000;0.000;0.000;0.000;0.000;0.000
2017020103;0.000;0.000;0.000;0.000;0.000;0.000
2017020104;0.000;0.000;0.000;0.000;0.000;0.000
2017020105;0.000;0.000;0.000;0.000;0.000;0.000
2017020106;0.000;0.000;0.000;0.000;0.000;0.000
2017020107;0.000;0.000;0.000;0.000;0.000;0.000
2017020108;0.000;0.000;0.000;0.000;0.000;0.000
2017020109;0.000;0.000;0.000;0.000;0.000;0.000
2017020110;0.000;0.000;0.000;0.000;0.000;0.000
2017020111;0.000;0.000;0.000;0.000;1.000;0.000
2017020112;0.000;0.000;0.000;0.000;0.000;0.000
2017020113;0.000;0.000;0.000;0.000;0.000;0.000
2017020114;0.000;0.000;0.000;0.000;0.000;0.000
2017020115;0.000;1.000;0.000;0.000;0.000;0.000
2017020116;0.000;0.000;0.000;0.000;0.000;0.000
2017020117;0.000;0.000;0.000;0.000;0.000;0.000
2017020118;0.000;0.000;0.000;0.000;0.000;0.000
2017020119;0.000;0.000;0.000;0.000;0.000;0.000
2017020120;0.000;0.000;0.000;0.000;0.000;0.000
2017020121;0.000;0.000;0.000;0.000;0.000;0.000
2017020122;0.000;0.000;0.000;0.000;0.000;0.000
2017020123;0.000;0.000;0.000;0.000;0.000;0.000
2017020200;0.000;0.000;0.000;0.000;0.000;0.000
2017020201;0.000;0.000;0.000;0.000;0.000;0.000
2017020202;0.000;0.000;0.000;0.000;0.000;0.000
2017020203;0.000;0.000;0.000;0.000;0.000;0.000
2017020204;0.000;0.000;0.000;0.000;0.000;0.000
2017020205;0.000;0.000;0.000;0.000;0.000;0.000
2017020206;0.000;0.000;0.000;0.000;0.000;0.000
2017020207;0.000;0.000;0.000;0.000;0.000;0.000
2017020208;0.000;0.000;0.000;0.000;0.000;0.000
2017020209;0.000;0.000;0.000;0.000;0.000;0.000
2017020210;1.000;0.000;0.000;0.000;0.000;0.000
2017020211;0.000;0.000;0.000;0.000;0.000;0.000
2017020212;1.000;0.000;0.000;0.000;0.000;0.000
2017020213;0.000;0.000;0.000;0.000;0.000;0.000
2017020214;0.000;0.000;1.000;0.000;0.000;0.000
2017020215;0.000;0.000;0.000;0.000;0.000;0.000
2017020216;0.000;0.000;0.000;0.000;0.000;0.000
2017020217;0.000;0.000;0.000;0.000;0.000;0.000
2017020218;0.000;0.000;0.000;0.000;0.000;0.000
2017020219;0.000;0.000;0.000;0.000;0.000;0.000
2017020220;0.000;0.000;0.000;0.000;0.000;0.000
2017020221;0.000;0.000;0.000;0.000;0.000;0.000
2017020222;0.000;0.000;0.000;0.000;0.000;0.000
2017020223;0.000;0.000;0.000;0.000;0.000;0.000
2017020300;0.000;0.000;0.000;0.000;0.000;0.000
2017020301;0.000;0.000;0.000;0.000;0.000;0.000
2017020302;0.000;0.000;0.000;0.000;0.000;0.000
2017020303;0.000;0.000;0.000;0.000;0.000;0.000
2017020304;0.000;0.000;0.000;0.000;0.000;0.000
2017020305;1.000;0.000;0.000;0.000;0.000;0.000
2017020306;0.000;0.000;0.000;0.000;0.000;0.000
2017020307;0.000;0.000;0.000;0.000;0.000;0.000
2017020308;0.000;0.000;0.000;0.000;0.000;0.000
2017020309;0.000;0.000;0.000;0.000;0.000;0.000
2017020310;0.000;0.000;0.000;0.000;0.000;0.000
2017020311;0.000;0.000;0.000;0.000;0.000;0.000
2017020312;1.000;0.000;0.000;0.000;0.000;0.000
2017020313;1.000;1.000;0.000;0.000;0.000;0.000
2017020314;1.000;0.000;0.000;0.000;0.000;0.000
2017020315;1.000;1.000;0.000;0.000;0.000;0.000
2017020316;2.000;0.000;0.000;1.000;0.000;0.000
2017020317;0.000;0.000;0.000;0.000;0.000;0.000
2017020318;0.000;0.000;0.000;0.000;0.000;0.000
2017020319;0.000;0.000;0.000;0.000;1.000;0.000
2017020320;0.000;0.000;0.000;0.000;0.000;0.000
2017020321;0.000;0.000;0.000;0.000;0.000;0.000
2017020322;0.000;0.000;0.000;0.000;0.000;0.000
2017020323;0.000;0.000;0.000;0.000;0.000;0.000
2017020400;0.000;0.000;0.000;0.000;0.000;0.000
2017020401;0.000;0.000;0.000;0.000;0.000;0.000
2017020402;0.000;0.000;0.000;0.000;0.000;0.000
2017020403;0.000;0.000;0.000;0.000;0.000;0.000
2017020404;0.000;0.000;0.000;0.000;0.000;0.000
2017020405;0.000;0.000;0.000;0.000;0.000;0.000
2017020406;0.000;0.000;0.000;0.000;0.000;0.000
2017020407;0.000;0.000;0.000;0.000;0.000;0.000
2017020408;2.000;0.000;0.000;0.000;0.000;0.000
2017020409;10.000;1.000;0.000;0.000;0.000;0.000
2017020410;5.000;1.000;0.000;0.000;0.000;0.000
2017020411;3.000;0.000;0.000;1.000;1.000;0.000
2017020412;2.000;4.000;0.000;0.000;0.000;0.000
2017020413;1.000;0.000;1.000;0.000;0.000;0.000
2017020414;2.000;5.000;1.000;0.000;0.000;0.000
2017020415;1.000;0.000;0.000;0.000;0.000;0.000
2017020416;0.000;0.000;0.000;1.000;0.000;0.000
2017020417;0.000;1.000;0.000;0.000;0.000;0.000
2017020418;0.000;0.000;0.000;0.000;0.000;0.000
2017020419;0.000;0.000;0.000;0.000;0.000;0.000
2017020420;0.000;0.000;0.000;0.000;0.000;0.000
2017020421;0.000;0.000;0.000;0.000;0.000;0.000
2017020422;0.000;0.000;0.000;0.000;0.000;0.000
2017020423;0.000;0.000;0.000;0.000;0.000;0.000
2017020500;0.000;0.000;0.000;0.000;0.000;0.000
2017020501;0.000;0.000;0.000;0.000;0.000;0.000
2017020502;0.000;0.000;0.000;0.000;0.000;0.000
2017020503;0.000;0.000;0.000;0.000;0.000;0.000
2017020504;0.000;0.000;0.000;0.000;0.000;0.000
2017020505;0.000;0.000;0.000;0.000;0.000;0.000
2017020506;0.000;0.000;0.000;0.000;0.000;0.000
2017020507;0.000;0.000;0.000;0.000;0.000;0.000
2017020508;1.000;1.000;0.000;0.000;0.000;0.000
2017020509;2.000;1.000;0.000;0.000;0.000;0.000
2017020510;4.000;0.000;1.000;0.000;0.000;0.000
2017020511;1.000;2.000;0.000;1.000;0.000;0.000
2017020512;3.000;6.000;2.000;0.000;0.000;0.000
2017020513;2.000;1.000;1.000;0.000;0.000;0.000
2017020514;1.000;2.000;0.000;0.000;1.000;0.000
2017020515;0.000;0.000;0.000;0.000;0.000;0.000
2017020516;0.000;2.000;0.000;0.000;0.000;0.000
2017020517;0.000;1.000;0.000;0.000;0.000;0.000
2017020518;0.000;0.000;0.000;0.000;0.000;0.000
2017020519;0.000;0.000;0.000;0.000;0.000;0.000
2017020520;0.000;0.000;0.000;0.000;0.000;0.000
2017020521;0.000;0.000;0.000;0.000;0.000;0.000
2017020522;0.000;0.000;0.000;0.000;0.000;0.000
2017020523;0.000;0.000;0.000;0.000;0.000;0.000
2017020600;0.000;0.000;0.000;0.000;0.000;0.000
2017020601;0.000;0.000;0.000;0.000;0.000;0.000
2017020602;0.000;0.000;0.000;0.000;0.000;0.000
2017020603;0.000;0.000;0.000;0.000;0.000;0.000
2017020604;0.000;0.000;0.000;0.000;0.000;0.000
2017020605;0.000;0.000;0.000;0.000;0.000;0.000
2017020606;0.000;0.000;0.000;0.000;0.000;0.000
2017020607;0.000;0.000;0.000;0.000;0.000;0.000
2017020608;1.000;0.000;0.000;0.000;0.000;0.000
2017020609;0.000;0.000;0.000;0.000;0.000;0.000
2017020610;0.000;1.000;0.000;0.000;0.000;0.000
2017020611;0.000;1.000;0.000;0.000;0.000;0.000
2017020612;1.000;0.000;0.000;0.000;0.000;0.000
2017020613;0.000;0.000;0.000;0.000;0.000;0.000
2017020614;0.000;0.000;0.000;0.000;1.000;0.000
2017020615;0.000;0.000;0.000;0.000;0.000;0.000
2017020616;0.000;0.000;0.000;0.000;0.000;0.000
2017020617;0.000;0.000;0.000;0.000;0.000;0.000
2017020618;0.000;0.000;0.000;0.000;0.000;0.000
2017020619;0.000;0.000;0.000;0.000;0.000;0.000
2017020620;0.000;0.000;0.000;0.000;0.000;0.000
2017020621;0.000;0.000;0.000;0.000;0.000;0.000
2017020622;0.000;0.000;0.000;0.000;0.000;0.000
2017020623;0.000;0.000;0.000;0.000;0.000;0.000
2017020700;0.000;0.000;0.000;0.000;0.000;0.000
2017020701;0.000;0.000;0.000;0.000;0.000;0.000
2017020702;0.000;0.000;0.000;0.000;0.000;0.000
2017020703;0.000;0.000;0.000;0.000;0.000;0.000
2017020704;0.000;0.000;0.000;0.000;0.000;0.000
2017020705;0.000;0.000;0.000;0.000;0.000;0.000
2017020706;0.000;0.000;0.000;0.000;0.000;0.000
2017020707;0.000;0.000;0.000;0.000;0.000;0.000
2017020708;3.000;0.000;0.000;0.000;0.000;0.000
2017020709;1.000;1.000;0.000;0.000;1.000;0.000
2017020710;0.000;0.000;0.000;0.000;1.000;0.000
2017020711;0.000;0.000;0.000;0.000;0.000;0.000
2017020712;1.000;0.000;0.000;0.000;0.000;0.000
2017020713;0.000;0.000;0.000;0.000;0.000;0.000
2017020714;0.000;0.000;0.000;0.000;0.000;0.000
2017020715;0.000;0.000;0.000;0.000;0.000;0.000
2017020716;0.000;0.000;0.000;0.000;0.000;0.000
2017020717;0.000;0.000;0.000;0.000;0.000;0.000
2017020718;0.000;0.000;0.000;0.000;0.000;0.000
2017020719;0.000;0.000;0.000;0.000;0.000;0.000
2017020720;0.000;0.000;0.000;0.000;0.000;0.000
2017020721;0.000;0.000;0.000;0.000;0.000;0.000
2017020722;0.000;0.000;0.000;0.000;0.000;0.000
2017020723;0.000;0.000;0.000;0.000;0.000;0.000
2017020800;0.000;0.000;0.000;0.000;0.000;0.000
2017020801;0.000;0.000;0.000;0.000;0.000;0.000
2017020802;0.000;0.000;0.000;0.000;0.000;0.000
2017020803;0.000;0.000;0.000;0.000;0.000;0.000
2017020804;0.000;0.000;0.000;0.000;0.000;0.000
2017020805;0.000;0.000;0.000;0.000;0.000;0.000
2017020806;0.000;0.000;0.000;0.000;0.000;0.000
2017020807;1.000;0.000;1.000;0.000;0.000;0.000
2017020808;0.000;0.000;0.000;1.000;0.000;0.000
2017020809;0.000;0.000;0.000;0.000;0.000;0.000
2017020810;0.000;0.000;0.000;0.000;0.000;0.000
2017020811;0.000;0.000;0.000;0.000;0.000;0.000
2017020812;1.000;0.000;0.000;0.000;0.000;0.000
2017020813;1.000;1.000;0.000;0.000;0.000;0.000
2017020814;0.000;0.000;0.000;0.000;0.000;0.000
2017020815;0.000;0.000;0.000;0.000;0.000;0.000
2017020816;1.000;0.000;0.000;0.000;0.000;0.000
2017020817;0.000;1.000;0.000;0.000;0.000;0.000
2017020818;0.000;0.000;0.000;0.000;0.000;0.000
2017020819;0.000;0.000;0.000;0.000;0.000;0.000
2017020820;0.000;0.000;0.000;0.000;0.000;0.000
2017020821;0.000;0.000;0.000;0.000;0.000;0.000
2017020822;0.000;0.000;0.000;0.000;0.000;0.000
2017020823;0.000;0.000;0.000;0.000;0.000;0.000
2017020900;0.000;0.000;0.000;0.000;0.000;0.000
