Datetime;Fuss_IN;Fuss_OUT;Velo_IN;Velo_OUT
2016012806;0.000;0.000;0.000;0.000
2016012807;1.685;2.277;0.000;1.027
2016012808;1.685;3.416;0.000;0.000
2016012809;6.739;2.277;0.000;0.000
2016012810;0.842;3.416;0.000;0.000
2016012811;0.842;1.139;0.000;0.000
2016012812;0.000;1.139;0.000;1.027
2016012813;0.842;1.139;1.065;0.000
2016012814;3.370;3.416;1.065;0.000
2016012815;1.685;4.554;0.000;1.027
2016012816;1.685;1.139;2.131;0.000
2016012817;1.685;2.277;1.065;0.000
2016012818;0.842;0.000;1.065;0.000
2016012819;0.842;0.000;0.000;0.000
2016012820;0.000;0.000;0.000;0.000
2016012821;0.000;0.000;0.000;0.000
2016012822;0.000;0.000;0.000;0.000
2016012823;0.000;0.000;0.000;0.000
2016012900;0.000;0.000;0.000;0.000
2016012901;0.000;0.000;0.000;0.000
2016012902;0.000;0.000;0.000;0.000
2016012903;0.000;0.000;0.000;0.000
2016012904;0.000;0.000;0.000;0.000
2016012905;0.000;0.000;0.000;0.000
2016012906;0.000;0.000;0.000;0.000
2016012907;0.842;1.139;1.065;0.000
2016012908;1.685;2.277;0.000;0.000
2016012909;1.685;0.000;0.000;0.000
2016012910;0.842;4.554;0.000;1.027
2016012911;0.842;2.277;0.000;1.027
2016012912;6.739;6.832;2.131;0.000
2016012913;0.842;2.277;0.000;0.000
2016012914;0.842;2.277;2.131;3.082
2016012915;5.054;3.416;0.000;0.000
2016012916;1.685;2.277;1.065;1.027
2016012917;0.842;0.000;1.065;0.000
2016012918;0.000;0.000;0.000;0.000
2016012919;0.000;0.000;0.000;0.000
2016012920;0.000;0.000;0.000;1.027
2016012921;0.000;0.000;0.000;0.000
2016012922;0.000;0.000;0.000;0.000
2016012923;0.000;0.000;0.000;0.000
2016013000;0.000;0.000;0.000;0.000
2016013001;0.000;0.000;0.000;0.000
2016013002;0.000;0.000;0.000;0.000
2016013003;0.000;0.000;0.000;0.000
2016013004;0.000;0.000;0.000;0.000
2016013005;0.000;0.000;0.000;0.000
2016013006;0.000;0.000;0.000;0.000
2016013007;0.842;0.000;0.000;0.000
2016013008;2.527;0.000;1.065;0.000
2016013009;3.370;1.139;0.000;0.000
2016013010;5.054;1.139;3.196;5.137
2016013011;5.897;4.554;6.392;2.055
2016013012;5.054;6.832;6.392;3.082
2016013013;6.739;13.663;9.588;8.218
2016013014;9.266;14.802;7.457;5.137
2016013015;5.897;2.277;5.327;4.109
2016013016;3.370;3.416;2.131;3.082
2016013017;3.370;0.000;0.000;0.000
2016013018;0.842;1.139;0.000;0.000
2016013019;0.000;0.000;0.000;0.000
2016013020;0.000;0.000;0.000;0.000
2016013021;0.000;0.000;0.000;0.000
2016013022;0.000;0.000;0.000;0.000
2016013023;0.000;0.000;0.000;0.000
2016013100;0.000;0.000;0.000;0.000
2016013101;0.000;0.000;0.000;0.000
2016013102;0.000;0.000;0.000;0.000
2016013103;0.000;0.000;0.000;0.000
2016013104;0.000;0.000;0.000;0.000
2016013105;0.000;0.000;0.000;0.000
2016013106;0.000;0.000;0.000;0.000
2016013107;0.000;1.139;0.000;0.000
2016013108;4.212;1.139;1.065;0.000
2016013109;1.685;3.416;0.000;1.027
2016013110;0.842;3.416;0.000;0.000
2016013111;1.685;0.000;0.000;0.000
2016013112;0.842;4.554;3.196;0.000
2016013113;1.685;4.554;0.000;0.000
2016013114;4.212;3.416;2.131;0.000
2016013115;2.527;0.000;1.065;1.027
2016013116;2.527;3.416;0.000;0.000
2016013117;1.685;2.277;0.000;0.000
2016013118;0.000;0.000;0.000;0.000
2016013119;0.000;0.000;0.000;0.000
2016013120;0.000;0.000;0.000;0.000
2016013121;0.000;2.277;0.000;0.000
2016013122;0.842;0.000;0.000;0.000
2016013123;0.000;0.000;0.000;0.000
2016020100;0.000;0.000;0.000;0.000
2016020101;0.000;0.000;0.000;0.000
2016020102;0.000;0.000;0.000;0.000
2016020103;0.000;0.000;0.000;0.000
2016020104;0.000;0.000;0.000;0.000
2016020105;0.000;0.000;0.000;0.000
2016020106;0.000;0.000;0.000;0.000
2016020107;0.000;0.000;0.000;0.000
2016020108;0.000;1.139;1.065;0.000
2016020109;2.527;2.277;0.000;0.000
2016020110;3.370;4.554;0.000;1.027
2016020111;5.054;2.277;0.000;0.000
2016020112;2.527;3.416;4.261;1.027
2016020113;12.636;3.416;2.131;1.027
2016020114;5.897;9.109;2.131;1.027
2016020115;2.527;5.693;3.196;2.055
2016020116;2.527;5.693;1.065;0.000
2016020117;0.842;1.139;1.065;1.027
2016020118;1.685;1.139;0.000;0.000
2016020119;0.000;4.554;0.000;0.000
2016020120;0.842;0.000;0.000;0.000
2016020121;0.000;1.139;0.000;0.000
2016020122;0.000;0.000;0.000;0.000
2016020123;0.000;0.000;0.000;0.000
2016020200;0.000;0.000;0.000;0.000
2016020201;0.000;0.000;0.000;0.000
2016020202;0.000;0.000;0.000;0.000
2016020203;0.000;0.000;0.000;0.000
2016020204;0.000;0.000;0.000;0.000
2016020205;0.000;0.000;0.000;0.000
2016020206;0.842;1.139;0.000;0.000
2016020207;1.685;1.139;2.131;1.027
2016020208;4.212;2.277;0.000;1.027
2016020209;10.109;4.554;0.000;0.000
2016020210;3.370;2.277;2.131;0.000
2016020211;1.685;5.693;0.000;3.082
2016020212;4.212;4.554;2.131;1.027
2016020213;5.054;9.109;2.131;3.082
2016020214;5.054;10.247;2.131;1.027
2016020215;5.054;6.832;2.131;1.027
2016020216;2.527;3.416;2.131;1.027
2016020217;2.527;4.554;4.261;0.000
2016020218;1.685;1.139;2.131;1.027
2016020219;0.000;2.277;0.000;0.000
2016020220;0.000;0.000;1.065;1.027
2016020221;0.000;0.000;0.000;0.000
2016020222;0.000;0.000;0.000;0.000
2016020223;0.000;0.000;0.000;0.000
2016020300;0.000;0.000;0.000;0.000
2016020301;0.000;0.000;0.000;0.000
2016020302;0.000;0.000;0.000;0.000
2016020303;0.000;0.000;0.000;0.000
2016020304;0.000;0.000;0.000;0.000
2016020305;0.000;0.000;0.000;0.000
2016020306;0.000;0.000;0.000;0.000
2016020307;0.842;0.000;0.000;0.000
2016020308;0.000;0.000;1.065;0.000
2016020309;0.000;0.000;0.000;0.000
2016020310;0.000;0.000;0.000;0.000
2016020311;0.000;0.000;0.000;0.000
2016020312;0.000;0.000;0.000;0.000
2016020313;0.000;0.000;0.000;0.000
2016020314;3.370;0.000;1.065;1.027
2016020315;0.000;0.000;0.000;0.000
2016020316;1.685;0.000;0.000;0.000
2016020317;0.000;1.139;0.000;0.000
2016020318;0.000;0.000;1.065;1.027
2016020319;0.842;0.000;0.000;0.000
2016020320;0.000;1.139;0.000;0.000
2016020321;0.000;0.000;0.000;0.000
2016020322;0.000;0.000;0.000;0.000
2016020323;0.000;0.000;0.000;0.000
2016020400;0.000;0.000;0.000;0.000
2016020401;0.000;0.000;0.000;0.000
2016020402;0.000;0.000;0.000;0.000
2016020403;0.000;0.000;0.000;0.000
2016020404;0.000;0.000;0.000;0.000
2016020405;0.000;0.000;0.000;0.000
2016020406;0.000;0.000;0.000;0.000
2016020407;2.527;1.139;0.000;0.000
2016020408;1.685;3.416;0.000;0.000
2016020409;14.321;2.277;0.000;0.000
2016020410;0.842;4.554;0.000;0.000
2016020411;2.527;0.000;0.000;0.000
2016020412;0.000;1.139;0.000;0.000
2016020413;0.000;0.000;0.000;0.000
2016020414;1.685;3.416;0.000;0.000
2016020415;0.000;0.000;0.000;0.000
2016020416;0.842;0.000;1.065;0.000
2016020417;0.842;0.000;0.000;0.000
2016020418;0.000;0.000;0.000;0.000
2016020419;0.000;0.000;0.000;0.000
2016020420;0.000;0.000;0.000;0.000
2016020421;0.000;0.000;0.000;0.000
2016020422;0.000;0.000;0.000;0.000
2016020423;0.000;0.000;0.000;0.000
2016020500;0.000;0.000;0.000;0.000
2016020501;0.000;0.000;0.000;0.000
2016020502;0.000;0.000;0.000;0.000
2016020503;0.000;0.000;0.000;0.000
2016020504;0.000;0.000;0.000;0.000
2016020505;0.000;0.000;0.000;0.000
2016020506;0.000;0.000;0.000;0.000
2016020507;0.842;1.139;1.065;0.000
2016020508;3.370;0.000;0.000;0.000
2016020509;2.527;2.277;0.000;0.000
2016020510;6.739;4.554;1.065;1.027
2016020511;1.685;2.277;1.065;0.000
2016020512;0.842;0.000;2.131;0.000
2016020513;5.054;3.416;1.065;0.000
2016020514;6.739;3.416;2.131;1.027
2016020515;3.370;5.693;3.196;3.082
2016020516;0.842;2.277;1.065;0.000
2016020517;0.842;0.000;0.000;1.027
2016020518;0.000;0.000;0.000;1.027
2016020519;0.000;0.000;0.000;0.000
2016020520;0.000;0.000;0.000;0.000
2016020521;0.000;0.000;0.000;0.000
2016020522;0.000;0.000;0.000;0.000
2016020523;0.000;0.000;0.000;0.000
2016020600;0.000;0.000;0.000;1.027
2016020601;0.000;0.000;0.000;0.000
2016020602;0.000;0.000;0.000;0.000
2016020603;0.000;0.000;0.000;0.000
2016020604;0.000;0.000;0.000;0.000
2016020605;0.000;0.000;0.000;0.000
2016020606;0.000;0.000;0.000;0.000
2016020607;0.000;0.000;0.000;0.000
2016020608;2.527;0.000;0.000;0.000
2016020609;1.685;1.139;0.000;0.000
2016020610;2.527;2.277;5.327;0.000
2016020611;5.054;6.832;4.261;1.027
2016020612;6.739;18.218;6.392;3.082
2016020613;9.266;9.109;11.718;15.410
2016020614;16.006;13.663;9.588;8.218
2016020615;12.636;18.218;6.392;5.137
2016020616;3.370;3.416;4.261;9.246
2016020617;2.527;4.554;0.000;1.027
2016020618;0.000;1.139;0.000;0.000
2016020619;0.000;0.000;0.000;0.000
2016020620;0.000;0.000;0.000;0.000
2016020621;0.000;0.000;0.000;0.000
2016020622;0.000;0.000;0.000;0.000
2016020623;0.000;0.000;0.000;0.000
2016020700;0.000;0.000;0.000;0.000
2016020701;0.000;0.000;0.000;0.000
2016020702;0.000;0.000;0.000;0.000
2016020703;0.000;0.000;0.000;0.000
2016020704;0.000;0.000;0.000;0.000
2016020705;0.000;0.000;0.000;0.000
2016020706;0.000;0.000;0.000;0.000
2016020707;0.000;0.000;0.000;0.000
2016020708;5.054;1.139;1.065;0.000
2016020709;1.685;7.970;1.065;1.027
2016020710;6.739;6.832;1.065;2.055
2016020711;14.321;13.663;8.522;1.027
2016020712;8.424;10.247;1.065;0.000
2016020713;14.321;5.693;2.131;5.137
2016020714;9.266;15.940;0.000;2.055
2016020715;3.370;5.693;0.000;0.000
2016020716;5.054;1.139;0.000;0.000
2016020717;0.000;2.277;0.000;0.000
2016020718;0.000;0.000;0.000;0.000
2016020719;0.000;0.000;0.000;0.000
2016020720;0.000;0.000;0.000;0.000
2016020721;0.000;0.000;0.000;0.000
2016020722;0.000;0.000;0.000;0.000
2016020723;0.000;0.000;0.000;0.000
2016020800;0.000;0.000;0.000;0.000
2016020801;0.000;0.000;0.000;0.000
2016020802;0.000;0.000;0.000;0.000
2016020803;0.000;0.000;0.000;0.000
2016020804;0.000;0.000;0.000;0.000
2016020805;0.000;0.000;0.000;0.000
2016020806;0.000;0.000;0.000;0.000
2016020807;0.842;0.000;1.065;0.000
2016020808;0.000;3.416;3.196;0.000
2016020809;1.685;1.139;0.000;0.000
2016020810;2.527;2.277;1.065;1.027
2016020811;2.527;7.970;0.000;0.000
2016020812;2.527;2.277;4.261;1.027
2016020813;0.842;1.139;0.000;2.055
2016020814;4.212;1.139;1.065;4.109
2016020815;3.370;1.139;0.000;0.000
2016020816;5.054;4.554;3.196;1.027
2016020817;0.842;0.000;0.000;1.027
2016020818;2.527;2.277;1.065;0.000
2016020819;0.842;1.139;0.000;1.027
2016020820;0.000;0.000;0.000;0.000
2016020821;0.000;0.000;0.000;0.000
2016020822;0.000;0.000;0.000;0.000
2016020823;0.000;0.000;0.000;0.000
2016020900;0.000;0.000;0.000;0.000
2016020901;0.000;0.000;0.000;0.000
2016020902;0.000;0.000;0.000;0.000
2016020903;0.000;0.000;0.000;0.000
2016020904;0.000;0.000;0.000;0.000
2016020905;0.000;0.000;0.000;0.000
2016020906;0.000;0.000;0.000;0.000
2016020907;1.685;0.000;0.000;0.000
2016020908;0.000;3.416;1.065;0.000
2016020909;5.054;1.139;1.065;0.000
2016020910;1.685;3.416;2.131;0.000
2016020911;2.527;0.000;0.000;0.000
2016020912;0.842;4.554;0.000;0.000
2016020913;1.685;0.000;0.000;1.027
2016020914;0.842;1.139;0.000;0.000
2016020915;4.212;2.277;0.000;0.000
2016020916;1.685;1.139;1.065;0.000
2016020917;0.842;3.416;0.000;0.000
2016020918;0.000;0.000;0.000;0.000
2016020919;0.000;0.000;1.065;1.027
2016020920;0.000;0.000;0.000;0.000
2016020921;0.000;0.000;0.000;0.000
2016020922;0.000;0.000;0.000;0.000
2016020923;0.000;0.000;0.000;0.000
2016021000;0.000;0.000;0.000;0.000
2016021001;0.000;0.000;0.000;0.000
2016021002;0.000;0.000;0.000;0.000
2016021003;0.000;0.000;0.000;0.000
2016021004;0.000;0.000;0.000;0.000
2016021005;0.000;0.000;0.000;0.000
2016021006;0.000;0.000;0.000;0.000
2016021007;0.842;0.000;0.000;0.000
2016021008;0.842;3.416;0.000;0.000
2016021009;2.527;0.000;0.000;0.000
2016021010;1.685;1.139;0.000;0.000
2016021011;0.000;2.277;0.000;0.000
2016021012;0.842;0.000;1.065;0.000
2016021013;0.842;1.139;0.000;1.027
2016021014;0.000;0.000;0.000;0.000
2016021015;0.842;0.000;0.000;0.000
2016021016;3.370;2.277;0.000;0.000
2016021017;0.842;2.277;0.000;0.000
2016021018;0.842;1.139;0.000;0.000
2016021019;0.842;0.000;0.000;0.000
2016021020;0.000;0.000;0.000;0.000
2016021021;0.000;0.000;0.000;0.000
2016021022;0.000;0.000;0.000;0.000
2016021023;0.000;0.000;0.000;0.000
2016021100;0.000;0.000;0.000;0.000
2016021101;0.000;0.000;0.000;0.000
2016021102;0.000;0.000;0.000;0.000
2016021103;0.000;0.000;0.000;0.000
2016021104;0.000;0.000;0.000;0.000
2016021105;0.000;0.000;0.000;0.000
2016021106;0.000;0.000;0.000;0.000
2016021107;0.842;1.139;0.000;0.000
2016021108;0.000;1.139;0.000;0.000
2016021109;1.685;2.277;1.065;0.000
2016021110;1.685;2.277;0.000;1.027
2016021111;2.527;2.277;2.131;1.027
2016021112;5.897;5.693;2.131;0.000
2016021113;0.000;3.416;1.065;2.055
2016021114;5.897;4.554;0.000;1.027
2016021115;4.212;1.139;1.065;1.027
2016021116;0.842;3.416;1.065;0.000
2016021117;1.685;2.277;1.065;1.027
2016021118;1.685;0.000;1.065;1.027
2016021119;0.000;0.000;0.000;0.000
2016021120;0.000;0.000;0.000;0.000
2016021121;0.000;0.000;0.000;1.027
2016021122;0.000;0.000;0.000;0.000
2016021123;0.000;0.000;0.000;0.000
2016021200;0.000;0.000;0.000;0.000
2016021201;0.000;0.000;0.000;0.000
2016021202;0.000;0.000;0.000;0.000
2016021203;0.000;0.000;0.000;0.000
2016021204;0.000;0.000;0.000;0.000
2016021205;0.000;0.000;0.000;0.000
2016021206;0.000;0.000;0.000;0.000
2016021207;0.000;1.139;0.000;0.000
2016021208;2.527;1.139;1.065;0.000
2016021209;3.370;4.554;0.000;0.000
2016021210;4.212;2.277;2.131;0.000
2016021211;2.527;0.000;3.196;3.082
2016021212;1.685;6.832;1.065;0.000
2016021213;1.685;2.277;3.196;1.027
2016021214;3.370;4.554;0.000;2.055
2016021215;0.000;3.416;0.000;0.000
2016021216;0.000;0.000;1.065;1.027
2016021217;1.685;1.139;0.000;0.000
2016021218;0.000;0.000;0.000;0.000
2016021219;0.000;0.000;0.000;0.000
2016021220;0.000;0.000;0.000;0.000
2016021221;0.000;0.000;0.000;0.000
2016021222;0.000;0.000;0.000;0.000
2016021223;0.000;0.000;0.000;0.000
2016021300;0.000;0.000;0.000;0.000
2016021301;0.000;0.000;0.000;0.000
2016021302;0.000;0.000;0.000;0.000
2016021303;0.000;0.000;0.000;0.000
2016021304;0.000;0.000;0.000;0.000
2016021305;0.000;0.000;0.000;0.000
2016021306;0.000;0.000;0.000;0.000
2016021307;0.000;0.000;0.000;0.000
2016021308;2.527;2.277;2.131;0.000
2016021309;5.054;4.554;2.131;0.000
2016021310;7.582;11.386;5.327;1.027
2016021311;8.424;9.109;0.000;2.055
2016021312;8.424;9.109;3.196;1.027
2016021313;2.527;3.416;0.000;1.027
2016021314;3.370;7.970;3.196;2.055
2016021315;11.794;6.832;3.196;2.055
2016021316;5.897;6.832;2.131;3.082
2016021317;0.000;2.277;0.000;0.000
2016021318;0.842;0.000;0.000;0.000
2016021319;0.000;0.000;0.000;0.000
2016021320;0.000;0.000;0.000;0.000
2016021321;0.000;0.000;0.000;0.000
2016021322;0.000;0.000;0.000;0.000
2016021323;0.000;0.000;0.000;0.000
2016021400;0.000;0.000;0.000;0.000
2016021401;0.000;0.000;0.000;0.000
2016021402;0.000;0.000;0.000;0.000
2016021403;0.000;0.000;0.000;0.000
2016021404;0.000;0.000;0.000;0.000
2016021405;0.000;0.000;0.000;0.000
2016021406;0.000;0.000;0.000;0.000
2016021407;0.000;1.139;0.000;0.000
2016021408;1.685;2.277;1.065;0.000
2016021409;6.739;1.139;1.065;1.027
2016021410;9.266;7.970;6.392;1.027
2016021411;12.636;10.247;3.196;2.055
2016021412;8.424;10.247;1.065;2.055
2016021413;4.212;5.693;0.000;0.000
2016021414;1.685;1.139;0.000;1.027
2016021415;3.370;0.000;2.131;0.000
2016021416;4.212;3.416;0.000;1.027
2016021417;0.842;2.277;0.000;0.000
2016021418;0.000;0.000;0.000;0.000
2016021419;0.000;0.000;0.000;0.000
2016021420;0.000;0.000;0.000;0.000
2016021421;0.000;0.000;0.000;0.000
2016021422;0.000;0.000;0.000;0.000
2016021423;0.000;0.000;0.000;0.000
2016021500;0.000;0.000;0.000;0.000
2016021501;0.000;0.000;0.000;0.000
2016021502;0.000;0.000;0.000;0.000
2016021503;0.000;0.000;0.000;0.000
2016021504;0.000;0.000;0.000;0.000
2016021505;0.000;0.000;0.000;0.000
2016021506;0.000;0.000;0.000;0.000
2016021507;0.842;1.139;1.065;0.000
2016021508;0.842;1.139;1.065;1.027
2016021509;0.842;0.000;0.000;1.027
2016021510;0.842;0.000;0.000;0.000
2016021511;0.842;2.277;0.000;0.000
2016021512;1.685;1.139;1.065;0.000
2016021513;0.842;2.277;2.131;0.000
2016021514;0.000;0.000;1.065;1.027
2016021515;0.000;4.554;0.000;1.027
2016021516;0.842;0.000;1.065;0.000
2016021517;0.842;0.000;0.000;0.000
2016021518;0.000;2.277;0.000;1.027
2016021519;0.842;1.139;0.000;0.000
2016021520;0.000;0.000;0.000;0.000
2016021521;0.000;0.000;0.000;0.000
2016021522;0.000;0.000;0.000;0.000
2016021523;0.000;0.000;0.000;0.000
2016021600;0.000;0.000;0.000;0.000
2016021601;0.000;0.000;0.000;0.000
2016021602;0.000;0.000;0.000;0.000
2016021603;0.000;0.000;0.000;0.000
2016021604;0.000;0.000;0.000;0.000
2016021605;0.000;0.000;0.000;0.000
2016021606;0.000;0.000;0.000;0.000
2016021607;0.842;0.000;1.065;0.000
2016021608;0.842;0.000;0.000;0.000
2016021609;3.370;6.832;0.000;0.000
2016021610;3.370;3.416;0.000;0.000
2016021611;0.000;2.277;0.000;0.000
2016021612;4.212;3.416;0.000;0.000
2016021613;0.000;1.139;1.065;0.000
2016021614;0.000;1.139;1.065;0.000
2016021615;1.685;2.277;1.065;1.027
2016021616;1.685;3.416;1.065;0.000
2016021617;0.000;0.000;0.000;1.027
2016021618;0.842;0.000;0.000;0.000
2016021619;0.000;0.000;0.000;0.000
2016021620;0.000;0.000;0.000;0.000
2016021621;0.000;0.000;0.000;0.000
2016021622;0.000;0.000;0.000;0.000
2016021623;0.000;0.000;0.000;0.000
2016021700;0.000;0.000;0.000;0.000
2016021701;0.000;0.000;0.000;0.000
2016021702;0.000;0.000;0.000;0.000
2016021703;0.000;0.000;0.000;0.000
2016021704;0.000;0.000;0.000;0.000
2016021705;0.000;0.000;0.000;0.000
2016021706;0.000;0.000;0.000;0.000
2016021707;1.685;2.277;0.000;0.000
2016021708;1.685;2.277;0.000;0.000
2016021709;0.000;2.277;1.065;0.000
2016021710;3.370;1.139;0.000;0.000
2016021711;0.000;3.416;0.000;0.000
2016021712;3.370;0.000;0.000;0.000
2016021713;0.842;1.139;1.065;1.027
2016021714;3.370;2.277;0.000;0.000
2016021715;4.212;1.139;1.065;0.000
2016021716;7.582;2.277;1.065;0.000
2016021717;1.685;5.693;2.131;1.027
2016021718;0.842;1.139;0.000;1.027
2016021719;0.000;0.000;0.000;0.000
2016021720;0.000;0.000;5.327;0.000
2016021721;0.000;0.000;0.000;0.000
2016021722;0.000;0.000;0.000;0.000
2016021723;0.000;0.000;0.000;0.000
2016021800;0.000;0.000;0.000;0.000
2016021801;0.000;0.000;0.000;0.000
2016021802;0.000;0.000;0.000;0.000
2016021803;0.000;0.000;0.000;0.000
2016021804;0.000;0.000;0.000;0.000
2016021805;0.000;0.000;0.000;0.000
2016021806;0.000;0.000;0.000;0.000
2016021807;0.000;0.000;0.000;0.000
2016021808;0.842;0.000;0.000;0.000
2016021809;0.842;1.139;0.000;1.027
2016021810;2.527;3.416;1.065;0.000
2016021811;5.897;6.832;4.261;0.000
2016021812;10.951;1.139;0.000;0.000
2016021813;4.212;9.109;5.327;3.082
2016021814;3.370;7.970;4.261;4.109
2016021815;2.527;1.139;1.065;1.027
2016021816;3.370;3.416;1.065;2.055
2016021817;5.897;6.832;2.131;0.000
2016021818;1.685;1.139;1.065;0.000
2016021819;0.842;0.000;1.065;0.000
2016021820;0.000;0.000;0.000;0.000
2016021821;0.000;0.000;0.000;0.000
2016021822;0.000;0.000;1.065;0.000
2016021823;0.000;0.000;0.000;0.000
2016021900;0.000;0.000;0.000;0.000
2016021901;0.000;0.000;0.000;0.000
2016021902;0.000;0.000;0.000;0.000
2016021903;0.000;0.000;0.000;0.000
2016021904;0.000;0.000;0.000;0.000
2016021905;0.000;0.000;0.000;0.000
2016021906;0.000;0.000;0.000;0.000
2016021907;0.000;0.000;0.000;0.000
2016021908;1.685;0.000;0.000;0.000
2016021909;0.842;0.000;1.065;0.000
2016021910;0.842;2.277;0.000;0.000
2016021911;1.685;2.277;0.000;0.000
2016021912;0.842;1.139;0.000;0.000
2016021913;0.000;0.000;0.000;0.000
2016021914;1.685;1.139;0.000;0.000
2016021915;0.842;1.139;0.000;0.000
2016021916;0.842;1.139;0.000;1.027
2016021917;2.527;0.000;1.065;0.000
2016021918;0.000;1.139;0.000;3.082
2016021919;0.842;1.139;0.000;0.000
2016021920;0.000;0.000;0.000;1.027
2016021921;0.000;0.000;0.000;0.000
2016021922;0.000;0.000;0.000;0.000
2016021923;0.000;0.000;0.000;0.000
2016022000;0.000;0.000;0.000;0.000
2016022001;0.000;0.000;0.000;0.000
2016022002;0.000;0.000;0.000;0.000
2016022003;0.000;0.000;0.000;0.000
2016022004;0.000;0.000;0.000;0.000
2016022005;0.000;0.000;0.000;0.000
2016022006;0.000;0.000;0.000;0.000
2016022007;0.000;0.000;0.000;0.000
2016022008;0.000;0.000;0.000;0.000
2016022009;0.000;1.139;1.065;0.000
2016022010;5.054;3.416;1.065;1.027
2016022011;4.212;5.693;0.000;0.000
2016022012;4.212;3.416;1.065;0.000
2016022013;2.527;4.554;0.000;0.000
2016022014;4.212;4.554;0.000;6.164
2016022015;5.897;3.416;0.000;0.000
2016022016;3.370;2.277;0.000;0.000
2016022017;2.527;1.139;0.000;0.000
2016022018;1.685;1.139;0.000;0.000
2016022019;0.000;0.000;0.000;0.000
2016022020;0.000;1.139;0.000;0.000
2016022021;0.000;0.000;0.000;0.000
2016022022;0.000;0.000;0.000;0.000
2016022023;0.000;0.000;0.000;0.000
2016022100;0.000;0.000;0.000;0.000
2016022101;0.000;0.000;0.000;0.000
2016022102;0.000;0.000;0.000;0.000
2016022103;0.000;0.000;0.000;0.000
2016022104;0.000;0.000;0.000;0.000
2016022105;0.000;0.000;0.000;0.000
2016022106;0.000;0.000;0.000;0.000
2016022107;0.000;0.000;0.000;0.000
2016022108;0.000;0.000;0.000;0.000
2016022109;0.842;0.000;0.000;0.000
2016022110;5.897;4.554;0.000;0.000
2016022111;4.212;9.109;1.065;2.055
2016022112;16.848;5.693;6.392;1.027
2016022113;18.533;20.495;5.327;3.082
2016022114;21.060;20.495;15.980;4.109
2016022115;13.478;23.911;23.437;7.191
2016022116;28.642;33.019;21.306;15.410
2016022117;8.424;13.663;12.784;7.191
2016022118;4.212;1.139;5.327;8.218
2016022119;0.842;2.277;0.000;2.055
2016022120;0.000;0.000;0.000;0.000
2016022121;0.000;0.000;0.000;0.000
2016022122;0.000;0.000;0.000;0.000
2016022123;0.000;0.000;0.000;0.000
